

0 1 9541 3
8743 1 4649,7992,8655,9255,9284,9737 8,4,1,7,7,7
8744 0 763,801,1676,4028,4127,4512,4747,5082,5220,6156,6707,6739,6772,7603,8186,8258,8641,9640 3,1,8,0,7,0,10,9,7,10,10,3,6,5,0,9,1,3
8745 0 1033,2584,9802,9829 5,5,5,6
8746 1 2158,6135 3,6
8747 0 274,1014,1161,1773,1909,1938,3023,4198,4261,4288,4808,4911,5191,5286,6102,6892,8279,8731,9232,9525 7,6,3,0,10,8,8,0,2,3,1,7,7,8,6,4,5,1,5,3
8748 1 272,1465,2165,4254,5037,6915,7006,7813,8476 10,9,1,5,6,8,3,2,5
8749 1 303,1665,1980,2600,4897,6669,7425,9237 3,4,4,1,10,4,7,7
8750 1 852,3782,3847,4313,4947,5025,6119,6516,9047,9268 6,7,0,9,9,0,6,6,5,8
8751 1 1265,3345,3618,5022,5414,7907,8263,9710 10,4,3,10,1,9,0,1
8752 0 563,672,827,1092,3940,4699,7126,7244,8199 7,0,5,10,5,4,1,10,8
8753 0 125,691,817,4765,6381,6819,8237,8359,9537,9609,9990 10,9,6,4,1,6,8,7,8,9,7
8754 0 752,776,2147,3049,5055,5619,7351,8876,8995 10,0,8,3,4,7,3,4,2
8755 0 792,1574,1777,1798,2406,4521,4774,7239 3,6,6,3,5,9,4,5
8756 0 1381,3722,4183,5427 0,9,5,6
8757 0 417,1067,2393,2783,4082,5371,5465,8151,8568,8994,9607,9631 10,0,3,1,5,7,1,3,4,6,3,2
8758 0 142,236,296,571,868,1582,1808,2203,2403,3286,5994,6432,7449,7969,8398,9736 2,1,9,4,6,6,3,3,1,7,5,0,5,3,0,2
8759 0 5810 8
8760 1 1349,1382,4333,7732 2,1,9,10
8761 1 256,1724,2122,2638,2788,4554,7835,8302,9954 8,3,9,2,6,6,3,4,1
8762 0 3217,3263,3821,5678,5929,7002,7869,8161,8193,9264,9641,9652 10,1,2,5,8,9,10,2,10,2,3,2
8763 0 2994,4431,4516,5732,5840,6205,6376,6389,6464,8703,9624 0,7,8,0,10,5,7,0,4,7,1
8764 1 2116,2238,2240,2547,3439,3446,3934,4740,5381,5781,6041,6746,8582 7,1,6,5,8,3,2,4,2,1,10,6,6
8765 0 27,159,182,1444,1651,2203,3078,3636,5174,5438,5861,6120,7244,7715,8395,9750 3,4,5,6,1,3,4,0,0,7,2,4,10,5,10,5
8766 1 724,1712,2498,2626,2718,3005,3238,3493,3741,3817,4611,4649,5043,5636,5854,6656,7569,8347,8817,9786 2,4,2,3,5,4,10,3,6,3,6,8,2,5,10,8,6,4,9,2
8767 1 454,691,1681,1693,1909,1984,2103,2213,2607,2698,3025,3369,3526,3792,4833,5051,5390,6470,6886,8372 1,9,10,0,10,1,0,4,3,5,10,4,9,7,1,0,6,8,7,4
8768 1 1019,1670,2527,5544,7696,8636,8867 7,8,2,10,4,8,10
8769 0 417,667,1613,1903,2907,3321,3924,4232,6166,7823,8167 10,8,4,4,8,9,5,6,3,8,8
8770 0 6758,8413 8,7
8771 0 4588,8322 7,3
8772 1 2302,2460,5868 3,4,4
8773 1 4922 1
8774 0 3196,4266,7281,7936,8416 1,7,5,2,5
8775 1 1557,2377,2513,3344,4808,6333 1,5,5,7,1,2
8776 0 2407,3553,3581,3719,3725,4428,4867,5978,6173,6247,6678,6925,8823,9208,9521 10,8,8,9,6,4,2,7,8,6,6,10,5,6,0
8777 0 1860,2593,2623,2644,2729,3516,3582,4006,4083,4286,4627,6218,6231,6251,8777,9755 10,8,10,3,5,2,5,7,1,8,6,10,4,5,8,0
8778 0 1527,5209,5730,5783,6153,6526,6659,7791,9652 5,8,6,7,9,4,0,5,2
8779 0 3574,4277,4765,4792,5781,5796,6277,9827 0,7,4,7,1,4,4,1
8780 0 415,584,2984,3422,4421,5207,5425,6373,7736 2,10,0,10,2,10,10,1,7
8781 0 73,476,1801,1967,2150,2935,5038,6108,6313,6667,7205,7263,9458,9665 1,6,4,3,10,4,2,4,1,1,5,8,5,10
8782 1 1624,2404,3336,3363,3617,4221,4368,5678,7734,8540,8817,9249,9950 9,6,5,5,8,9,6,5,2,0,9,1,8
8783 0 193,1355,3045,3186,3782,3803,3923,4308,4696,5168,6467,6851,7071,7210,7998,9209 6,0,1,7,7,10,7,7,3,6,5,4,6,4,5,4
8784 0 210,1966,2194,3677,3840,5572,5955,6276,6408,7645,8805,9302,9565 1,5,4,7,7,7,3,1,0,6,5,8,3
8785 1 724,864,873,1319,1530,2455,2545,2623,2843,3576,3638,5255,5948,6888,7525 2,3,3,10,9,9,6,10,9,8,8,2,7,3,10
8786 1 1193,3385,3602,4031,6884,7616,8139,9305 5,8,4,5,6,1,1,9
8787 0 762,912,2407,3144,3562,4492,4517,4820,5768,7729,8054,8272,8736,9235 3,3,10,9,2,0,8,8,0,1,2,3,10,4
8788 1 91,189,1071,1101,1518,1897,3155,3367,3905,4301,4901,5005,5585,6222,7465,7491,7988,9016,9239 6,3,2,0,5,1,3,3,0,8,10,8,8,6,6,10,8,0,4
8789 1 995,1150,1276,2509,2917,3132,3965,4271,4316,4430,5639,6834,8089,9520 8,4,1,1,1,10,8,2,9,8,7,10,6,8
8790 0 665,3522,6059,6632,7285,9126,9604 5,8,5,10,10,0,5
8791 0 941,1837,3065,3380,4882,5874,6045,6343,7849,8765,9093,9363,9798 1,8,7,3,0,5,0,2,6,7,9,1,6
8792 0 386,4679,5047,7550,7770,8207,9817,9861 9,10,7,10,5,3,4,1
8793 0 250,1374,1632,1983,2526,2651,2882,3052,4118,4261,5916,6287,6916,7598,7920,8031,8357,8500,8919,9427 10,3,10,7,5,1,7,6,6,2,2,3,8,10,8,9,8,7,7,10
8794 0 602 0
8795 1 816,2871,4037,4090,4330,4898,5353,5908,5909,6509,7942,8060,8773,9010,9116,9121,9336,9886 2,2,1,9,6,4,0,5,5,6,8,8,1,1,0,3,2,9
8796 0 195,239,529,599,726,798,850,1196,1716,2200,2841,3890,4626,4765,5623,5914,7367,7750,9470,9841 7,8,6,1,6,3,4,7,10,6,9,3,2,4,8,10,2,5,1,9
8797 1 367,1560,2741,3099,3232,3987,4099,4641,6863,7434,7523,7921,8537 9,5,10,10,9,4,4,6,2,0,4,4,3
8798 1 250,1850,3410,4512,6689,6784,7017,9002,9330 10,3,6,0,9,5,8,2,2
8799 1 512,866,1611,2783,3102,5432,5611,5758,7377,7991,8441,8478,8669,9486,9587,9709,9965 4,2,3,1,5,3,6,2,9,8,0,5,10,8,6,9,10
8800 0 359,1485,1501,2041,2514,2999,3661,5287,5940,7442,7630 9,5,2,7,8,7,0,4,8,6,9
8801 0 1002,1380,1753,2086,2694,3140,4761,5148,6684,7350,8853,9727 9,7,6,6,10,1,8,3,9,10,1,2
8802 1 1480,4825,7920 10,10,8
8803 0 346,376,789,2633,3713,3985,4715,4904,5305,5922,5964,6883,6940,7200,7596,8289,8847 0,6,2,6,1,8,7,6,7,9,3,1,4,8,9,2,1
8804 1 1180,1311,1884,2242,2894,4997,5423,5581,5981,6583,7362,7633,8059,8108,8633,9282,9434 5,7,1,7,7,0,10,4,10,4,8,7,6,10,5,5,7
8805 1 921,2185,3502,4515,4815,6764,6908,8582,9607 7,4,10,7,4,0,6,6,3
8806 1 1095,1137,1706,1844,3590,4934,5019,5334,6183,6397,7553,8092,8406,8579,8879,8899,9070,9203,9860,9932 8,2,5,7,2,0,4,1,3,5,4,8,9,6,10,6,4,5,8,8
8807 0 688,3795,5744,7405 10,5,0,8
8808 1 8613,8959 3,7
8809 0 76,6462,9380 8,3,7
8810 1 105,490,954,2759,3468,4398,4651,4962,6823,7940 1,1,1,9,10,8,2,7,4,7
8811 0 271,3005,4976,6688,6986,7772,8195 10,4,10,8,5,5,0
8812 0 1685,3406,4173,4375,4783,5109,5115,5159,5861,6397,6919,8296,8349,8612,8640,9079,9358,9615,9900 10,10,4,2,9,4,9,0,2,5,8,4,9,1,5,10,9,9,3
8813 1 31,1061,1110,1754,2916,5110,6758,7422,7725,8537,8550,8839,9151 9,2,5,0,10,6,8,7,9,3,0,3,0
8814 0 1618,1895,4244,7520 10,4,5,6
8815 0 6573,7631 5,0
8816 0 879,955,1134,1247,1581,2097,2624,2990,3251,3358,3452,4476,4564,4592,5242,5421,6082,7218,8580 7,7,4,10,8,1,6,10,8,10,8,9,7,10,0,8,4,6,3
8817 0 539,1273,2141,2458,2610,2682,3799,3870,4333,6993,8294,9207,9267 3,6,8,2,8,5,10,8,9,6,0,1,8
8818 0 2295,2726,2961,3234,3325,4948,5166,8603 5,9,1,9,10,1,3,9
8819 0 309,2181,2581,3000,3049,3853,4753,4822,5261,6049,6295,6364,7084,7362,9619 10,2,8,4,3,0,4,2,2,10,2,5,9,8,5
8820 0 1260,2072,2917,5751,8971,9707 3,0,1,9,8,0
8821 0 975,979,4736,4827,5573,5578,6413,6521,6622,6718,7079,7791,9617 6,2,10,4,6,2,10,3,4,2,2,5,0
8822 0 489,2304,2589,2774,3048,4203,5092,6110,6957,7217,7548,7629,7865,8177,8480,8777,8925,9403 8,4,2,8,4,3,7,10,6,6,10,7,10,1,8,8,8,3
8823 0 246,734,2276,3186,7213 10,10,5,7,8
8824 1 2817,5540,8762,9355 10,2,10,5
8825 0 392,882,3000,7092,9166,9938 8,1,4,7,0,0
8826 0 843,923,1309,2070,2331,3630,3749,3983,4966,5564,6408,7042,7679,8009,8281,8303,9960 8,4,0,7,4,10,8,5,4,10,0,1,5,10,7,10,4
8827 1 787,3355 1,7
8828 1 4006,5465,6293,6536 7,1,6,6
8829 1 1871,2064,5166,5189,5578,6363,6688,9856 3,9,3,9,2,2,8,1
8830 0 967,1498,2711,3021,3992,4260,4987,5783,6161,8349,8906 5,10,0,0,1,3,7,7,6,9,2
8831 0 3728 9
8832 0 363,745,764,1955,2485,2964,3467,3932,3980,4402,4613,5788,5948,6057,6759,8699,8736,8893,9381,9407 9,8,6,3,3,1,6,6,6,4,2,3,7,1,9,3,10,1,4,9
8833 1 868,1141,3985,4948,5606,6642,7994,8413,9261 6,3,8,1,2,9,0,7,10
8834 0 504,1851,2185,2292,2532,4888,5421,5706,5811,6429,7158,8243,9011,9312,9883 8,9,4,7,7,4,8,0,7,8,1,9,7,7,9
8835 1 136,147,1041,1805,2406,3870,6193 10,4,10,10,5,8,1
8836 0 705,1251,1836,2230,4487,5069 7,0,8,3,7,0
8837 0 552,2074,3770,4637,6412,6787,7459,7841 1,6,2,6,8,10,9,8
8838 0 709,1768,2083,2257,2360,3153,3504,4075,4087,4369,4628,5194,6032,7106,7946,8188,9047,9431,9434,9871 10,3,0,9,2,7,2,10,7,5,6,3,8,9,4,5,5,4,7,10
8839 1 282,9976 6,2
8840 0 390,748,1159,1376,1484,2641,3025,3369,3964,4856,5316,5577,5970,6576,6786,7078,7670,7916,8480,9762 10,6,8,1,9,2,10,4,3,7,8,5,7,6,6,8,10,10,8,10
8841 1 462,629,677,971,6038,6049,8112,9622 4,4,7,0,6,10,3,7
8842 1 480,809,1290,1878,2811,2897,3435,3977,4028,4689,5250,5408,6036,6252,6561,6989,8826,9299 0,3,0,8,2,6,4,3,0,4,3,5,10,8,1,6,8,7
8843 1 4,284,648,799,1560,1995,2540,3296,3988,4007,5148,7396,7587,9621 10,1,8,1,5,8,2,9,5,4,3,7,1,2
8844 0 1372,1993,2975,3958,4360,5208,5333,6056,8370,8607,8792,9192,9948 7,7,3,0,10,3,1,5,0,5,4,4,7
8845 0 1070,2729,2797,3433,4798,5107,5293,5584,5619,5806,5935,6848,7103,8651,8841,9634,9959 3,5,9,7,9,9,4,6,7,7,1,8,1,2,1,6,6
8846 1 954,5492,8968 1,8,10
8847 0 338,500,1764,2283,3917,5493,7426,9956 3,3,10,0,2,9,10,5
8848 1 247,2558 7,10
8849 0 898,1671,9899 2,7,4
8850 0 2234,3300,5291,6245,6831,7066,7323,8219,8453 8,0,6,4,7,1,3,7,10
8851 0 673,782,1066,2655,2783,3318,3647,3728,4458,5052,7014,7185,7800,7818,8220,8604,8873,9717,9846 8,9,2,0,1,0,10,9,1,0,0,6,8,3,9,4,8,7,4
8852 0 12,1100,1159,1877,3383,4078,4993,5270,5650,6022,6267,6281,6946,7663,7711,9440 9,7,8,6,6,9,1,8,9,5,0,5,4,8,9,1
8853 0 306,4390,5470,6450,6491,7214 9,6,0,3,5,4
8854 1 2986,7320 10,4
8855 0 1394,3301,4708,6893,7857,8430,9627 9,2,10,6,8,4,9
8856 1 1318,2253,2267,6376,7745,8088,8673,9132 3,5,9,7,8,3,5,6
8857 0 480,1142,1421,1751,4044,5198,5852,6212,6299,6904,7595,9173,9594,9897 0,10,6,7,7,3,8,2,3,6,4,5,6,8
8858 1 877,1381,2834,5524,7936,8344 7,0,5,0,2,1
8859 0 554,666,2027,2169,2573,2741,4112,4429,4539,5597,5662,5803,7543,8351,9623 5,7,3,5,1,10,6,3,9,1,6,8,6,8,8
8860 1 262,524,781,1879,3844,5014,5279,5664,7546,7871,7985,8458,9243,9390,9402 2,0,5,9,8,6,9,10,1,6,2,9,5,3,4
8861 1 1805 10
8862 0 264,1119,1393,2296,3068,3174,3904,4768,5403,6161,6686,8037,8310,8806,8979,9226,9395,9761 7,8,1,5,8,1,6,0,1,6,9,4,7,9,7,0,7,2
8863 0 3247,4895,5092,5851,6120,6821,7064,7519,7559,9604 2,1,7,3,4,5,8,1,2,5
8864 0 1724,2114,3719,4690 3,8,9,6
8865 1 707,1205,1534,1818,3192,3201,4361,4385,4913,4940,6662,6665,6836,6847,8173,8679,8724,9158,9649 7,10,0,4,1,4,8,9,9,10,2,6,6,1,5,7,9,7,9
8866 0 133,144,693,4539,5087 9,9,9,9,4
8867 0 1312,1741,2285,2823,2852,3892,4275,4332,4387,4470,4587,6047,6700,7174,7617,7960,8057,9247,9718 10,8,9,6,7,0,4,5,1,5,1,7,1,0,9,7,6,9,6
8868 0 153,395,1836,2734,3669,3691,3851,4451,4480,4986,5127,6618,7086,7435,7911,8040,8134,8654,8900,9483 1,0,8,3,0,1,4,4,0,8,8,5,5,3,0,9,8,2,0,2
8869 0 1274,1860,2140,2574,2671,2993,4936,5286,6738,7915,8278 0,10,7,8,10,5,5,8,2,7,1
8870 0 575,2024,2555,3321,3666,3764,3887,4144,5385,5698,5884,6072,6915,7518,7652,7831,7838,9379,9482 1,4,5,9,1,0,0,3,1,3,10,10,8,3,9,1,0,8,3
8871 0 2361 2
8872 0 501,1211,1919,4138,4557,9193 8,8,1,1,1,8
8873 0 1428,2331,5150,6658,8185 6,4,6,9,2
8874 1 825,1363,1885,2226,2347,2660,2745,2755,3978,4704,5833,7262,8079,8281,8935 2,8,7,1,10,8,7,4,1,9,4,6,7,7,0
8875 1 237,1478,4171,4509,4832,4919,5321,5901,6043,6469,6884,7089,7560,7912,7914,8237,8745,9759,9904 0,9,6,8,2,8,8,2,7,0,6,1,7,6,3,8,2,10,0
8876 1 341,4958 6,2
8877 0 736,1069,1314,1678,1900,1941,2035,2526,3378,4069,6059,6250,7314,8405,9556 1,6,9,3,1,6,1,5,1,9,5,8,3,0,9
8878 1 314,397,1077,1175,1516,1906,1978,2696,2858,4142,5396,5820,6484,8016,8196,9078,9083,9688 3,3,5,3,10,5,9,2,0,2,5,9,8,2,10,8,8,7
8879 0 188,1709,1847,5205,5437,5441,6682,7592,9448 8,9,2,4,6,7,7,1,4
8880 1 1602,3127,5096,5292,5417,5855,7048,7555,8576,9701,9903 9,4,1,9,10,0,7,8,3,10,4
8881 0 1604,2325,2922,5455,7226,9444,9613 9,6,1,10,3,0,8
8882 1 801,2005,2369,2856,4170,4699,5339,6123,6648,7091,9599 1,6,5,3,9,4,7,2,3,0,2
8883 0 248,413,842,1156,1307,1651,3774,4327,4565,6080,6169,6756,7407,7662 7,0,5,6,4,1,9,6,4,3,2,8,1,8
8884 0 1853,4416,4778,5647,5804,6055,6080,6539,6890,7998,9138,9550,9628 5,3,9,4,1,10,3,8,7,5,1,8,9
8885 1 947,1151,1436,3800,7155 8,6,7,8,10
8886 1 345,1480,1784,4108,5560,5707,5747 4,10,3,8,2,0,6
8887 0 38,399,1449,1875,2149,3450,5052,6316,6810,8206,8727 5,9,4,3,9,3,0,3,2,2,7
8888 0 326,392,1909,1911,2237,6332,6449,7043,7380,8541,9542,9853 5,8,10,0,1,9,9,7,2,4,10,6
8889 0 667,1490,2865,3460,4039,7394,7808,9565 8,7,1,10,1,10,8,3
8890 0 1328,1587,1725,1854,3032,6162 4,6,5,6,6,5
8891 0 131,298,552,882,1583,2610,3932,5073,5852 3,1,1,1,3,8,6,7,8
8892 0 991,4332,5163,5398,7408 3,5,7,7,6
8893 1 224,2506,3776,7425 3,3,2,7
8894 1 873,1898,3541,3634,5773,6567,6710,7188,7366,8371 3,4,9,0,3,6,10,0,1,7
8895 0 13,173,473,1965,3311,3970,4234,4779,6153,7780,9240,9836 0,9,6,4,2,1,3,9,9,8,7,2
8896 1 479,628,1025,1349,1708,2516,3524,6423,6847,7868,8073,8079,8122,9039,9245,9775 3,10,5,2,6,10,2,5,1,8,7,7,10,0,0,0
8897 1 161,506,1390,1722,1737,3365,3399,3796,4342,4792,5734,6433,6833,7935,8005,8512,8896,9155,9627,9976 4,10,1,10,5,8,8,4,5,7,9,4,1,8,9,2,2,1,9,2
8898 0 866,889,998,1534,1723,1917,2148,2173,3553,4184,6280,6612,7916,8001,8296,9028,9728,9930 2,10,1,0,5,1,9,10,8,2,7,9,10,0,4,9,8,9
8899 1 401,1003,1380,2267,3210,3249,3604,4542,5233,6512,7782,7818 9,8,7,9,9,7,7,2,9,10,2,3
8900 1 1639,4278,5492 7,5,8
8901 1 8153 9
8902 0 7067,9134 9,6
8903 1 261,748,756,847,1277,1563,3128,3248,3995,4221,4293,4663,5107,5987,6952,7919,8287,9539,9965 10,6,3,10,0,3,4,10,3,9,9,6,9,0,6,3,10,1,10
8904 0 787,1111,2032,3490,4144,4351,4667,4965,5510,7337,7549,8037,9103 1,7,2,9,3,10,9,4,7,0,2,4,7
8905 0 448,1074,1326,2130,2477,3242,4937,5163,6162,6876,7743,8754,9386,9690 4,5,5,0,3,4,8,7,5,4,8,7,0,2
8906 1 2302,4337,4911,5563,5633,5748,6588,7314,9109,9800 3,10,7,3,0,4,7,3,3,7
8907 1 396,2517,2623,5769,7288,8384,9200 6,4,10,8,9,6,2
8908 0 1370,4618,8080 9,7,10
8909 0 2117,3070,4141,5136,5189,6434,8495,8917,9409,9904 4,3,0,3,9,5,3,10,3,0
8910 1 91,358,591,1925,2589,3102,3806,4221,4772,5145,5515,7324,8077,8462,8536,9125 6,6,6,5,2,5,1,9,0,1,2,3,5,0,6,0
8911 1 6437 1
8912 0 16,289,299,319,1534,1645,1833,2199,2267,3074,4951,6109,6424,7077,7787,7804,8186,9086 0,2,3,6,0,1,5,7,9,6,0,6,4,0,1,0,0,10
8913 0 1180,1602,2520,4425,5074,5397,5528,5559,6371,6513,7282,7511,7966,8647,9522,9786 5,9,2,6,9,7,2,8,2,2,8,4,3,10,4,2
8914 0 719,5773,8044,8092 1,3,4,8
8915 0 1008,1551,2056,3936,5632,5895,7863,8091,8490,9226 1,7,2,9,8,8,3,5,3,0
8916 0 2573,3528,5620,6190,6218,7828,7904,8454 1,3,3,8,10,1,7,10
8917 0 163,311,994,1515,2366,2403,2499,4205,4970,8647,8832,9038,9160,9294,9882 9,4,7,10,9,1,6,0,2,10,10,7,4,8,8
8918 1 853,1371,1992,4754,5244,5463,5820,5992,6181,7753,8451,9283 0,5,3,2,6,1,9,3,2,10,2,2
8919 0 1103,3187,6468,6483,9709 3,10,1,4,9
8920 0 1553,2087,3178,3857,3959,4066,4748,4816,6321,6799,7044,7295,7974,8354,8574,8632,9074,9297 9,8,6,0,10,1,7,8,5,0,2,5,10,1,7,9,5,10
8921 0 627,1596,1788,1863,5507,6830,8033,8241 8,7,4,0,5,4,4,8
8922 1 16,708,1049,1391,1720,1862,3263,3457,4963,5059,5167,6258,8999,9017,9294,9938 0,3,4,9,1,2,1,0,4,0,6,1,10,8,8,0
8923 0 658,1819,2336,2484,3741,4025,4382,5678,5845,7553,8974 2,1,8,0,6,8,8,5,0,4,4
8924 0 2680,4645,6032 0,1,8
8925 0 719,2055,2382,3828,3992,4652,4706,7826,8416,9289,9742 1,1,6,6,1,0,3,10,5,0,0
8926 0 585,998,1361,1939,2486,2692,3147,3265,3295,3566,3977,5097,6450,6541,6752,8066,8421,9041,9084,9166 9,1,2,0,1,3,1,6,7,8,3,3,3,3,5,0,4,0,9,0
8927 0 569,932,2787,4923,4945,5134,5859,6043,6194,6222,7092,8154,8621,8988,9248,9786,9904 5,10,3,0,0,3,9,7,8,6,7,3,10,5,9,2,0
8928 1 2795,3295 4,7
8929 0 1431,2156,2204,2435,4183,6251,6300,9651 7,10,6,10,5,5,3,4
8930 0 1022,3463 4,4
8931 1 494,1679,3044,3068,3624,3798,5400,5900,6023,7032,7114,7129,7467,7715,9628,9795 5,0,6,8,1,1,7,8,0,2,1,4,9,5,9,3
8932 0 1941,2664,4809,5210,5418,5456,5813,6607,7469,7535,7577,8826,9231,9380,9695,9735 6,9,3,9,8,9,4,6,9,6,9,8,6,7,8,0
8933 0 642,1043,1056,1145,1421,2538,6891,7055,8420 0,6,4,3,6,1,2,2,9
8934 0 1663,2086,2447,2738,2824,3146,4122,5326,5700,6352,6418,6982,7413,7946,9140,9337,9422,9858 8,6,1,7,2,8,6,4,5,6,4,1,4,4,10,3,6,0
8935 0 40,57,626,1732,3701,4570,4772,6656,6984,7765,7870,7914,8172,8937,8981,9876,9914,9920 9,3,6,1,10,6,0,8,10,3,3,3,2,7,4,9,5,8
8936 1 5860,9709 2,9
8937 1 4214,4575 5,3
8938 0 8469,8928 5,0
8939 1 1958,3002,3708,3780,3791,6614,7152,8469,8773,9357,9445,9842,9946 7,1,1,1,4,0,6,5,1,8,9,6,0
8940 0 26,106,508,1708,2302,5654,8476,9338 4,3,7,6,3,3,5,1
8941 1 9952 6
8942 1 702,1020,1167,2336,2556,5153,5307,5352,7327,8937 7,7,7,8,1,10,1,5,0,7
8943 1 1404,2893,3499,4243,4353,4362,5484,5758,7093,7730,8945,9416 7,5,5,3,2,9,2,2,9,7,0,7
8944 0 423,1778,1967,2025,2866,2931,3066,3191,3242,3386,4226,4617,5037,5316,5716,5728,5750,5807,7891,8642 8,7,3,0,2,9,4,10,4,1,10,2,6,8,0,8,3,6,6,5
8945 0 141,713,1593,2232,2287,2463,3255,3562,5218,5544,5677,6330,6576,7077,7170,7911,8499,9349,9354,9593 4,1,5,1,4,1,6,2,5,10,10,5,6,0,4,0,4,2,10,7
8946 0 387,580,1066,1575,2197,3050,3672,9673 10,6,2,3,3,2,1,5
8947 1 781,1601,3953,4034,8254 5,7,4,9,10
8948 1 9304,9831 6,3
8949 0 679,1841,2434,3048,5466,7629,9523 10,10,4,4,3,7,5
8950 1 2222,2409,2703,2900,4093,4114,5538,6626,7997,8289,8662 5,5,5,8,2,6,6,10,10,2,8
8951 1 241,469,489,768,1066,1423,1816,3889,6740,6766,8159,8809,9529,9797 6,0,8,5,2,0,6,7,2,2,4,6,2,3
8952 1 1660,2103,2999,3142,3316,3616,3655,3773,5053,5416,5534,5661,5864,6878,7472,7639,8014,8870,9068,9519 4,0,7,10,3,6,9,4,4,1,10,6,9,3,9,7,4,7,0,2
8953 0 104,259,397,420,1678,1718,1897,2361,2723,3103,6061,6092,7013,7256,7627,7761,9297 1,6,3,6,3,3,1,2,7,1,9,9,7,10,8,8,10
8954 1 1529,2783,5262 7,1,8
8955 1 4331,5623,7359 7,8,6
8956 1 1309,1758,7108 0,5,4
8957 0 621,1160,1264,2163,3001,3253,3623,4122,4607,4641,6339,6624,7062,7255,7973,8602,8627,8733,8817,9772 1,9,7,8,2,9,0,6,2,6,1,1,9,6,10,3,8,3,9,4
8958 0 926,1565,2701,4830,5658,6866,6891,7614,9402 9,9,0,5,8,8,2,0,4
8959 0 186,3162,4118,4269,7967,8065,9597 5,3,6,4,10,5,3
8960 0 1234,3288,3386,3718,5371,6108,6873,8173,8406 6,5,1,8,7,4,8,5,9
8961 0 1586,2710,3185,4473,4495,4688,5118,5418,8231,9371,9587,9755,9931 10,1,5,9,5,10,6,8,8,1,6,0,3
8962 0 561,1149,1345,2292,2758,3474,4153,5095,5496,5747,7026,7095,7207,7349,7660,7771,7983,8097,8890,9218 3,4,7,7,2,4,7,4,8,6,7,4,7,10,7,3,5,6,2,6
8963 1 331,592,676,976,1910,2666,4377,5216,5377,5497,5499,7904,9639 2,8,5,4,7,8,7,1,8,2,0,7,0
8964 0 532,749,1248,1659,1761,3057,3353,5845,6120,6489,7277,7335,9298,9437,9913 9,5,7,10,5,6,2,0,4,2,0,4,0,3,1
8965 1 1605,1986,2508,4215,4377,4716,6621,6878,7032,7454,7710,8097,9420 0,1,4,7,7,3,4,3,2,4,5,6,10
8966 0 621,1033,3484,4811,4828,5231,5562,6903,7324,9209,9466 1,5,4,1,2,9,6,0,3,4,8
8967 0 1103,1674,2295,3465,3747,5126,7346,7766 3,4,5,0,5,1,3,5
8968 0 489,1789,5461,7665,7726,7827,8516,9902 8,5,4,10,7,10,2,10
8969 0 318,1927,2085,6152,6219 0,3,5,3,10
8970 1 569,1944,3663,3972,4057,4141,4857,6380,6548,6619,7106,7457,8780,9607,9638 5,1,1,9,10,0,10,2,9,4,9,0,8,3,3
8971 1 675,1298,2195,2977,3072,3481,3524,3726,3873,3992,5629,5775,5809,6049,6239,7720,9198,9479 4,10,1,5,3,8,2,2,8,1,10,9,9,10,4,3,0,9
8972 0 31,966,1875,2064,3156,4143,4511,5053,5344,6287,6365,7461,7777,7789,9196,9233,9726 9,10,3,9,6,5,7,4,6,3,5,4,3,3,6,5,9
8973 0 596,669,751,1119,1879,2235,4805,6879,7472,7803,8297,8641,9520,9827 3,9,6,8,9,5,0,7,9,8,10,1,8,1
8974 1 3358,3639,3874,4453,5881,7183,9887 10,6,9,3,0,5,2
8975 1 2560,3693,3760,5678,7194,8181,8997,9203,9269 7,3,3,5,8,5,7,5,0
8976 0 897,1171,1878,2444,2499,2833,3911,4440 2,5,8,6,6,6,10,10
8977 1 3332,3454,4767,7559,8702 0,6,5,2,4
8978 0 5475 2
8979 1 3178,3343,4436,4698,6077,7892,8435,8475,9141 6,1,5,5,10,7,9,8,10
8980 0 366,1378,1841,3453,4031,4345,4699,4886,5799,6374,7290,7466,7677,7791,7963,8160,8831,9317,9953 5,6,10,7,5,9,4,9,7,4,6,9,6,5,0,2,3,2,4
8981 0 1196,2224,2957,3412,5523,6022,6266,7223,7569,9105,9536,9937 7,10,9,9,6,5,1,1,6,1,9,5
8982 0 105,507,2647,3004,3349,3358,4354,6219,6736,7225,7243,8274,8703,8817,9809 1,5,3,0,10,10,8,10,7,9,9,8,7,9,10
8983 1 1189,1235,2923,3540,3802,4544,5754,6239,6297,7408,8565,9426 4,3,7,4,6,0,9,4,2,6,1,2
8984 1 1053,5585 0,8
8985 1 2252,3488,4140,5265,5587,5843,6190,6399,6536,6719,7495,7517,7648,8255,9428,9436 10,3,8,9,9,6,8,2,6,8,7,9,10,1,8,7
8986 0 138,748,1118,1585,1821,1833,1930,2320,3064,3101,3274,4647,4966,5241,6169,6588,7169,8581,8870,8878 4,6,6,9,5,5,10,6,7,8,0,4,4,1,2,7,7,8,7,5
8987 1 366,732,816,1702,2383,2575,2579,2662,2874,3963,6276,7622,8343,8496,8512,8605,8674,8837,8921,9063 5,9,2,2,0,6,5,8,6,8,1,4,1,7,2,8,1,4,10,0
8988 0 748,1909,2421,3042,5124,5929,8964,9267 6,10,1,6,9,8,10,8
8989 1 470,2511,3131,3527,6122,6569,8698,9281,9542,9649,9932 2,6,1,6,4,4,10,6,10,9,8
