

0 0 4853 2
3605 1 59,183,1660,1897,2044,2220,2284,2859,3731,4228,4323,4598 9,4,0,1,5,8,2,1,10,2,8,4
3606 0 1149 1
3607 1 393,1597,1669,2148,2447,2669,2677,3123,3508,3977,4098,4189,4649,4733 9,3,9,1,1,0,10,3,3,1,1,5,6,10
3608 1 4082,4493 7,2
3609 0 325,754,1184,2053,2276,2348,2462,2493,2536,3336,3790,4303,4664,4838 0,0,7,8,6,2,8,10,6,4,7,4,3,0
3610 1 409,1109,1942,2119,2173 7,2,5,4,0
3611 1 1676,1813,1842,2592,3195,4716 8,3,7,5,4,5
3612 0 309,393,728,1459,2086,2108,2169,2201,2535,2621,3377,4282,4418 5,9,0,4,7,9,10,1,0,9,1,4,3
3613 0 373 9
3614 0 253,675,825,1034,1067,1428,1516,1720,2069,2102,2160,2453,2814,3282,3498,3887 9,9,4,3,4,9,10,0,3,2,9,8,10,1,5,0
3615 1 981,1010,1196,1233,1242,1411,1761,1845,1951,2990,3231,3414,3462,3766,4430,4616,4655,4758 2,2,10,9,6,7,6,2,10,3,9,5,10,9,6,3,8,2
3616 0 927,1188,2140 9,5,4
3617 0 439,1099,1265,1602,1707,2362,2746,2838,3276,3369,3387,3824,4399,4589,4746 8,9,5,6,8,5,4,0,6,7,7,0,4,0,2
3618 1 104,290,561,1110,1685,2009,2076,2847,2970,3055,3880,4075,4462,4674,4860 1,5,5,9,10,2,8,2,3,10,9,5,7,4,9
3619 0 78,337,417,469,688,1318,1771,4280,4349,4628,4710,4814 8,6,0,4,3,7,9,8,3,8,3,7
3620 1 2244 1
3621 0 138,677,1061,2462,2614,2625,3215,3407,3797,4432,4812 8,6,7,8,2,9,5,8,5,1,3
3622 1 1334,1352,2021,2065,2431,2457,2515,2732,3663,3727,3839,4004,4173,4451,4622,4892 6,0,7,1,9,5,7,9,1,6,1,7,9,3,1,5
3623 0 211,214,1012,1944,2097,2530,2634,2748,4384,4843,4888,4945 1,2,9,10,4,8,2,10,8,1,6,9
3624 1 234,280,327,438,655,760,2080,2238,2747,2897,3294,3413 8,7,0,3,8,1,1,8,9,9,5,5
3625 1 66,71,248,736,791,1392,1834,1993,2051,2072,2151,2680,2977,3737,3799,3865,4214,4446,4477,4572 7,9,2,2,4,9,9,5,2,0,2,9,0,9,6,6,9,8,8,0
3626 0 70,1770,2503,3525,4215,4481 3,3,8,9,5,8
3627 0 1,3530,4376,4401 8,1,4,4
3628 1 120,409,535,1278,1345,2051,2582,2665,2766,2971,3966,4091,4156,4405,4475,4591,4756,4994 1,7,4,10,6,2,0,2,10,9,7,7,3,0,10,2,1,3
3629 0 808,1348,1365,3580,4002,4191,4230,4528,4841 0,4,1,10,10,3,7,7,1
3630 0 78,300,611,822,956,1808,2158,2247,2559,2876,2939,3759,3777,3915,4152,4725 8,1,1,1,0,10,2,8,7,9,7,4,4,5,6,5
3631 0 184,543,925,1040,1160,1162,1941,2018,2537,2725,3397,3610,3815,3883,4466,4553 2,0,6,8,0,7,4,5,4,1,6,1,0,10,4,7
3632 1 318,933,1176,1598,2328,2350,3154,3371,3781,4052,4189 9,6,2,1,7,8,0,4,2,6,5
3633 1 2263,2606,2815,3000,3305,3822,4355,4539,4645,4943 10,2,8,5,1,5,4,0,10,0
3634 1 332,891,954,1069,1261,1763,1952,2638,2986,3129,3289,3808,3883,4026,4035,4449 4,4,10,10,8,8,1,4,1,6,1,4,10,3,10,1
3635 0 264,754,1022,1212,1238,1893,2312,2405,2922,3429,3441,3914,4764 6,0,0,8,4,3,10,0,1,4,2,1,0
3636 0 524,1238,1915,2110,2138,3281,3344,3377,3644,3973,3995,4112,4557,4910 8,4,6,1,8,4,4,1,5,2,3,7,5,4
3637 0 161,351,1319,1762,1909,2224,2227,2436,2446,2668,3066,3969,4070,4439,4678,4691,4949 5,3,1,3,10,10,0,7,2,5,1,4,10,10,3,4,3
3638 1 444,614,1009,1579,1683,1903,2106,2120,2181,2970,3202,3221,3223,3621,3649,4156,4159,4388 7,1,6,0,10,6,3,2,0,3,6,8,5,3,7,3,8,5
3639 1 207,420,814,1244,1778,1801,3440,3588,3590,4087,4251,4625,4732,4797 8,1,3,6,0,4,6,5,0,9,0,1,5,4
3640 0 281,835,1560,1678,2001,2023,2500,4161,4922 3,9,9,9,1,6,9,2,9
3641 1 680,914,1134,1422,2360,3121,3399,4433,4586 10,5,0,6,9,6,0,0,9
3642 1 131,249,1730,2505,3723,4338,4357 9,9,9,6,8,0,3
3643 1 252,964,1242,1387,1401,1801,1860,1972,2656,2790,3901,3982,3993,4364,4723 3,6,6,0,1,4,6,9,3,9,4,8,5,6,5
3644 0 500,1223,1337,1567,1697,1715,1920,2543,2589,2660,3673,3717,3751,3947,4303,4562 3,9,5,1,5,0,4,3,0,9,1,1,10,2,4,5
3645 1 2664,3082 0,7
3646 1 271,1288,2886,3276,4562,4861 10,3,3,6,5,9
3647 0 36,185,394,934,1317,1607,1951,2275,2442,2733,3922,4218,4429,4751 3,1,2,7,4,5,10,5,7,3,9,8,7,9
3648 0 473,629,878,1148,1201,1495,3508,4033,4338,4597 1,8,6,8,0,7,3,0,0,2
3649 0 310,1064,1552,2252,2896,3460,3793,4872 2,6,6,10,0,10,2,10
3650 0 581,1721,2520,3343,3521,3523,3846,4114,4344 10,10,10,7,9,7,2,7,2
3651 1 3647,4159,4931 10,8,9
3652 0 1532,1691,1946,2465,2863,3034,3417,3554,3690,3738,4011,4095,4199,4244,4453,4603,4733 6,3,1,1,2,9,2,2,4,5,6,8,10,0,8,9,10
3653 1 1041 6
3654 0 225,241,362,867,1758,3064,3070,4263,4580,4704,4749 4,0,4,1,10,1,7,0,5,10,10
3655 0 84,497,1195,1297,4511,4881 9,1,7,4,8,3
3656 0 503,722,1907,2853,3056,3789,4577 1,0,7,4,9,9,8
3657 1 332,601,694,1196,2500,3229 4,6,9,10,9,9
3658 0 195,2033 1,7
3659 1 12,545,1251,3025,3844,3886,4153,4755 5,0,3,9,3,3,9,3
3660 1 749,1190,1497,1582,1779,2319,2403,2517,2547,2576,2992,3124,3626,4005,4112 0,8,3,5,0,8,4,7,4,5,0,10,3,6,7
3661 0 315,1816,3711 1,5,1
3662 1 434,586,602,1024,1735,2145,2147,2835,2890,3484,3732,3756,3847,4035,4252,4434,4503 7,9,5,5,8,6,9,9,0,9,10,5,7,10,4,8,7
3663 0 541,862,905,1199,2601,4830 1,9,9,10,1,8
3664 1 551,635,697,778,1014,3227,3302,3385,4572,4664 7,4,3,8,10,4,4,9,0,3
3665 0 105,339,1239,2187,3571,4543,4575,4654,4797 9,8,5,10,5,10,5,7,4
3666 1 475,1142,1922,2150,2370,2423,2894,3717,4349,4416,4633 10,1,8,7,10,1,9,1,3,2,3
3667 1 1515,1633,2321,2422,3356,3770,4226,4885 1,10,10,10,4,5,0,9
3668 0 1986,2151,2287 5,2,2
3669 1 151,636,649,1368,1775,2099,2544,2658,2677,3072,3101,3280,3335,3606,3721,4253 0,4,3,4,4,7,8,2,10,8,5,8,2,10,9,0
3670 1 255,306,430,861,1139,1662,1971,1998,2010,2330,2672,3134,3333,3497,4784,4875 5,6,8,4,10,5,3,5,2,6,9,5,7,8,6,4
3671 0 58,555,667,740,1572,1994,2721,2723 1,8,5,8,1,9,1,3
3672 0 316,386,1712,1727,2524,2569,2656,2688,3004,3147,3166,3700,4179,4567,4834 3,10,2,8,8,10,3,7,5,10,0,7,3,8,7
3673 0 235,1254,2355,2947,3057,4489,4809 1,0,4,8,10,7,5
3674 0 2492,3742 3,7
3675 1 2,462,587,709,752,973,1035,1115,1401,1696,2069,2370,2663,2855,3534,3990,4230,4339,4344,4540 2,3,5,4,2,10,3,8,1,4,3,10,6,7,1,4,7,4,2,2
3676 1 175,1348,2596,4166 9,4,7,10
3677 0 458,764,926,1419,2224,2768,2801,2975,3608,3704,4018,4189,4481,4764 7,8,0,0,10,8,5,1,7,7,9,5,8,0
3678 1 86,117,494,1181,1419,2184,2380,2424,2875,3082,3341,3830,4382,4609 10,8,9,8,0,0,6,5,7,7,1,0,10,8
3679 0 241,938,1117,2648,3178,4336 0,9,9,1,3,5
3680 1 73,2603,3420,4977 1,8,10,3
3681 1 571,1616,4081,4643,4717 8,2,8,0,9
3682 0 1398,1458,1708 3,3,3
3683 0 682,828,1220,2244,2536,3681,3961,4222,4266,4407 8,8,5,1,6,4,0,6,5,6
3684 0 1040,3493 8,1
3685 1 393,2803 9,8
3686 1 512,895,1131,2411,2621,2726,3138,3215,3509,3777,3887,4116,4651,4762,4925 3,10,10,3,9,8,5,5,4,4,0,9,8,3,6
3687 1 87,540,589,1172,1356,1391,1528,2023,2508,2689,2954,3922,4104,4220,4266,4366 6,2,8,9,10,2,8,6,10,8,4,9,3,4,5,1
3688 0 288,651,756,941,1169,1222,1358,1687,3008,3039,3041,3047,3260,3344,3720,3918,4468,4669,4848 2,4,9,2,5,7,7,8,9,0,5,6,7,4,7,7,7,10,8
3689 1 134,533,599,1070,1097,1806,2436,2558,4222,4413 10,10,3,7,5,10,7,6,6,5
3690 0 278,482,484,893,1065,1354,1844,2238,2452,2891,3053,3320,3486,3751,3992,4039,4127,4410,4447 5,10,6,7,9,2,3,8,10,8,8,9,4,10,5,3,3,2,0
3691 1 1,582,644,920,1024,1524,2097,2171,2183,2204,2252,2373,2392,2460,2923,3546,3650,3868,4068,4109 8,10,0,5,5,4,4,9,1,1,10,0,3,6,4,4,0,8,0,1
3692 1 284,740,788,1103,1808,1858,2251,2857,2918,3128,3892,4146,4831 1,8,4,2,10,2,7,8,10,10,2,4,6
3693 1 727,748,840,1131,2984,3402,3491,4780 1,4,10,10,6,8,1,9
3694 1 552,1036,1291,2678,2898,3411,3452,4825,4911,4980 9,8,4,10,9,3,3,7,9,1
3695 0 591,710,999,1125,1413,2192,2775,3145,3614,4002,4032,4141,4169,4196,4287,4326,4502,4591,4961 2,1,8,6,8,6,8,5,2,10,7,2,8,10,6,8,2,2,8
3696 0 696,2117,2935,3110,3240,4956 5,10,6,3,8,1
3697 1 266,928,3543,3618,4194 0,6,3,5,5
3698 0 367,857,1341,1392,3221 2,3,3,9,8
3699 0 59,478,649,691,903,1161,1171,1629,1868,1929,2064,2333,2397,2580,2720,2820,2915,3109,4523,4979 9,8,3,5,7,0,0,4,10,8,4,9,0,9,6,6,2,8,2,8
3700 0 4688 7
3701 1 159,1229,1445,1627,1891,2836,3079,3170,3198,3362,3846,4086,4553 3,1,5,2,3,9,7,0,0,3,2,1,7
3702 0 134,368,533,1364,1727,2619,2763,2786,2897,3352,3575,3821,4031,4831 10,5,10,3,8,0,1,6,9,10,10,10,0,6
3703 1 4776,4815,4837 0,8,2
3704 1 3704 7
3705 0 171,998,2845,2969,3249,3413,4161,4168,4386,4735,4818 3,8,2,10,4,5,2,1,2,9,5
3706 0 275,603,911,1224,1965,2041,2149,3359 3,6,0,5,3,8,8,4
3707 0 434,1069,1603,1653,1657,2347,2508,2515,2737,3099,3294,3325,3388,3458,3482,3611,4082,4792 7,10,1,5,3,7,10,7,2,2,5,4,10,8,8,8,7,5
3708 0 107,2363,2852,3810,3846 7,0,2,5,2
3709 1 489,865,1970,2676,3587,3597,4573 6,3,4,6,4,1,7
3710 0 1897 1
3711 0 923,1337,1380,3479,4055 2,5,0,6,5
3712 1 17,262,667,945,1046,2063,2109,2198,2867,2886,3026,3216,3552,3672,3962,4008,4078,4730,4826 10,0,5,2,4,2,6,7,9,3,4,7,5,7,5,8,7,6,5
3713 1 187,193,245,530,550,677,988,1308,1485,1828,2022,2204,2206,2229,2384,2548,3344,3418,3796 2,8,9,6,4,6,1,6,4,7,8,1,5,9,2,1,4,3,2
3714 1 196,438,1272,1462,2564,2731,3517,3551,3994,4379,4548,4835,4984 10,3,0,0,0,8,3,3,0,6,7,4,10
3715 0 111,233,2546 2,6,3
3716 1 569,598,796,871,1529,1581,1735,1821,2223,2501,2848,4273,4357,4627,4650 1,0,8,2,7,3,8,5,3,6,3,9,3,1,6
3717 0 8,992,1032,1350,1427,1461,3218,3441,3466,4372,4552 9,9,10,5,1,8,9,2,0,8,5
3718 1 297,431,1122,1315,3128,3234,4850 8,9,2,2,10,7,8
3719 1 525,846,1106,1193,2143,3323,3763,4605 8,3,4,9,1,2,7,10
3720 0 804,1941,2012,2368,2376,3963,4144,4151,4959 2,4,2,2,5,3,8,1,4
3721 0 168,378,1224,1979,2063,2278,2554,3487,3715,4366,4459 0,1,5,8,2,6,5,0,3,1,5
3722 0 385,450,474,919,1492,1761,1861,2055,2542,3143,3423,4278,4378,4536,4622 3,7,1,1,8,6,4,10,9,3,1,0,5,9,1
3723 0 642 10
3724 1 151,489,830,910,1575,1836,1998,3138,4199,4565,4639,4839 0,6,3,7,3,10,5,5,10,3,4,4
3725 0 639,710,790,1400,3473 9,1,6,6,5
3726 0 1554,1943,2290 9,9,8
3727 1 2147,3883,3990 9,10,4
3728 1 153,273,471,748,881,1021,1830,2785,2921,3637,3710,4810 1,10,2,4,10,9,5,2,1,2,7,9
3729 1 436,1333,2066,2176,2639,2980,3919,4040,4254,4764 2,10,9,9,5,9,3,6,6,0
3730 0 119,989,1549,2751,3066,3686,4238,4391,4536,4799 2,4,10,10,1,1,7,8,9,1
3731 1 1122,1527,3262,3767,3834 2,6,0,8,8
3732 1 111,525,642,706,1180,1267,1281,1443,1565,1815,2213,2440,3031,3653,3665,4582,4615,4792,4808,4878 2,8,10,3,10,3,7,5,7,6,5,8,6,5,6,1,1,5,0,6
3733 0 481,771,2347,2392,2862,2973,3308,3556,3962 0,8,7,3,2,8,8,10,5
3734 0 913,1283,1827,2093,2183,2327,2586,3035,3108,3226,3566,4189,4440 6,10,8,5,1,9,10,6,6,6,6,5,3
3735 1 1296,2131,3757 10,10,5
3736 0 299,336,401,828,1099,1229,1274,1512,1602,1850,1905,1993,2717,2792,3432,3840,4151,4827 5,10,8,8,9,1,8,9,6,7,7,5,1,8,2,5,1,10
3737 0 598,738,794,861,1249,1375,1592,1816,1942,3387,3577,3629,3958,4083 0,4,2,4,6,10,9,5,5,7,9,4,5,7
3738 1 92,406,918,933,1417,1893,2287,2324,4136,4896 10,3,6,6,9,3,2,10,2,4
3739 1 780,1160,1601,1649,4673 3,0,2,9,0
3740 0 191,774,1278,3159,3230 9,1,10,10,9
3741 0 291,303,307,992,1557,1804,2044,2288,2474,2554,2692,3915,3992,4514,4881 4,7,4,9,2,1,5,2,4,5,7,5,5,7,3
3742 1 45,617,684,1817,1969,1977,2200,2210,2297,2324,2390,2849,3025,3071,3915,3930,4201,4319,4607,4887 10,0,4,7,3,0,8,5,10,10,6,5,9,5,5,9,1,6,3,2
3743 1 159,780,1082,1504,1554,1754,1801,1898,2095,4906,4936 3,3,2,1,9,6,4,1,0,0,6
3744 1 269,289,366,533,955,968,984,1179,1864,2349,2590,3342,3714,3718,3930,4047,4194,4247,4362,4692 5,5,1,10,0,3,7,6,3,3,5,3,5,3,9,9,5,5,5,1
3745 0 201,478,530,938,941,1089,1480,2801,4037,4223,4885 1,8,6,9,2,10,10,5,6,1,9
3746 1 905 9
3747 0 92,705,1466,1636,2061,2121,2385,2484,2812,3120,3129,4012,4148,4392 10,6,10,3,9,1,9,3,0,9,6,3,1,10
3748 1 31,150,341,1580,1847,1864,2029,2042,2215,2550,3813,4763 0,3,5,2,2,3,8,7,6,2,7,0
3749 0 2762 4
3750 1 395,1048,1239,1506,1666,1677,1693,1754,2318,2815,2862,2907,3155,3302,3459,3624,3815,4162,4229,4551 4,6,5,7,5,5,1,6,2,8,2,7,7,4,9,4,0,2,4,3
3751 0 470,753,1382,1385,1798,2059,2080,2270,2355,3039,3403,3508,3892,4039,4209,4220,4416,4606,4780 7,9,7,10,7,1,1,6,4,0,7,3,2,3,8,4,2,2,9
3752 0 2803,3107,3450 8,0,5
3753 0 1533,1548,2136,2785,3024,3624,3716,3948,3950,4220,4386,4482,4573,4812 2,3,10,2,10,4,6,9,4,4,2,3,7,3
3754 0 921,1143,2387,2740,3395,3834,4673 9,2,9,0,3,8,0
3755 0 166,522,662,718,819,972,1305,1576,1788,2441,2446,2768,2820,3085,3721,4270,4634,4786,4903 1,2,0,10,8,2,5,9,3,0,2,8,6,4,9,10,9,0,5
3756 0 170,544,1314,1806,1912,2353,3635,3860 1,6,6,10,6,6,2,0
3757 0 135,542,790,892,1006,1550,2773,2849,2936,3086,3124,3345,3364,3569,4212,4545,4681,4811 8,9,6,5,3,8,5,5,5,5,10,2,6,0,9,3,6,2
3758 1 443,467,755,980,1205,1742,2483,2968,3546,4151,4312,4318,4371,4410,4461,4614,4901 9,0,7,8,6,8,10,4,4,1,0,3,10,2,5,1,10
3759 0 40,294,330,676,1091,1417,1644,1859,2158,2253,2595,2966,3083,3354,3605,3932,4260,4312,4373,4847 8,9,7,5,7,9,1,3,2,10,6,2,3,4,2,9,3,0,6,6
3760 1 233,693,1042,1291,1501,1580,1627,1801,2345,2466,2790,3808,3862,4250,4355,4598 6,6,5,4,6,2,2,4,8,5,9,4,0,9,4,4
3761 1 63,466,804,912,1270,1311,1481,1625,2013,2037,2080,2976,3123,3321,3442,3829,4785,4950 8,8,2,3,5,4,6,10,10,9,1,9,3,10,6,3,6,7
3762 1 112,131,1023,1348,1381,1596,2371,3386,3522,3574,4242,4246,4308 6,9,0,4,2,5,6,0,9,7,0,10,9
3763 1 752,1537,1871,2076,2797 2,8,0,8,5
3764 0 8,174,185,1147,1277,1510,1804,3046,3573,3615,3749,4508,4906 9,0,1,4,4,3,1,9,2,0,0,0,0
3765 1 175,1213,1233,3071,4238,4422,4673 9,7,9,5,7,7,0
3766 0 0,176,444,1001,1134,1304,1698,1924,2192,2469,2801,3231,3302,3310,3830,3851,4198,4314,4439,4986 4,9,7,7,0,0,10,2,6,3,5,9,4,5,0,9,7,3,10,10
3767 1 698,2632,2871,3154,3471,3477,4018 0,1,8,0,9,9,9
3768 1 97,637,783,1763,1903,2514,2590,2677,2734,3339,3631,3757,3901,4392,4609,4636,4883 3,0,2,8,6,5,5,10,3,10,5,5,4,10,8,9,9
3769 1 515,629,833,1299,1478,2497,2838,2998,3241,3504,3853,4046 10,8,2,5,9,6,0,1,9,10,5,3
3770 0 1013,1393,1462,4564 6,3,0,9
3771 0 145,159,323,491,683,1341,1431,1467,2383,2516,2950,3040,4879 10,3,2,4,7,3,6,10,10,3,7,9,7
3772 0 673,897,1193,1438,2220,2649,2953,3107,4614,4964 6,1,9,0,8,1,0,0,1,9
3773 1 205,438,626,670,1201,1277,1286,1688,1753,3026,3232,3862,3916,4159,4758,4801 8,3,5,5,0,4,6,2,10,4,3,0,5,8,2,5
3774 0 307,392,618,3074,3145,3721,3787,3957,4672,4791 4,10,2,2,5,9,8,9,3,2
3775 0 88,447,605,704,788,1867,2326,2693,2963,3368,3841,4299,4384,4771 1,8,0,8,4,8,6,4,9,8,6,3,8,3
3776 0 11,1136,2131,2451,2454,2614,2781,2981,3282,3795,4250,4313,4856 0,9,10,3,4,2,9,3,1,7,9,9,2
3777 1 20,356,575,812,1563,2368,2655,2973,3631,3777 10,1,2,1,7,2,9,8,5,4
3778 0 153,194,572,746,873,936,1042,2336,2350,2470,2970,3317,3431,3621,3679,3889,4440,4682,4956 1,5,7,0,8,10,5,7,8,8,3,2,10,3,0,7,3,10,1
3779 0 69,154,386,539,968,1190,1388,1884,2102,2110,2194,2735,2900,4948 3,10,10,1,3,8,9,6,2,1,7,7,0,1
3780 0 590,684,1606,4590 1,4,2,7
3781 0 54,391,410,526,1091,1511,1633,1713,2246,3438,3443,3483,3535,4131,4132,4216,4271 3,10,0,4,7,0,10,1,3,7,8,9,2,0,5,5,4
3782 0 1403 9
3783 0 161,238,271,1099,1696,2168,2437,2662,2897,3279,3375,3517,3628,3842,4205,4320,4322,4574,4892 5,9,10,9,4,6,6,9,9,10,3,3,6,3,9,7,9,0,5
3784 0 588,690,1125,1615,1697,2557,2742,3098,3299,3513,3681,3733,4691 6,3,6,2,5,2,10,10,2,10,4,10,4
3785 0 169,533,846,1107,1230,1348,1705,1796,1883,1931,2119,3150,3704,3915,4111,4269,4837,4890 7,10,3,6,1,4,10,3,2,0,4,9,7,5,9,5,2,8
3786 1 135,832,1293,1820,1949,2602,3400,3715,3909,4127,4357 8,1,5,1,1,8,6,3,9,3,3
3787 1 55,198,511,630,1015,1052,1260,1785,2070,2194,2676,2795,2942,3176,3339,3947,3976,4311,4857 1,2,10,2,9,7,0,8,9,7,6,0,9,7,10,2,7,3,10
3788 1 20,399,868,1756,2714,2721,2925,3164,3248,3658,3918 10,10,7,0,3,1,7,8,3,3,7
3789 0 60,1406,2452,2659,2807,3015,3068,4548,4583,4895 10,3,10,5,5,3,4,7,0,0
3790 0 485,979,1224,1342,1543,1554,2644,3206,3584,4477 9,1,5,9,1,9,3,4,3,8
3791 1 42,2941,3561,3730 1,2,10,6
3792 1 131,1017,1186,1438,2728,4115,4603 9,4,5,0,7,3,9
3793 0 439,717,844,972,1618,1889,2179,2524,3326,3365,3651 8,10,0,2,0,1,8,8,4,2,1
3794 1 333,1131,2431,3094,3671 6,10,9,4,4
3795 0 201,692,1766,2843,3313,3625 1,8,10,1,0,10
3796 0 443,1073,1471,1501,1502,1772,1859,1925,2247,2266,2473,2526,2778,3787,4152,4581,4814,4871 9,1,7,6,3,4,3,0,8,1,0,5,1,8,6,3,7,0
3797 0 76,432,509,976,2585,2639,3169,4197 0,9,10,1,1,5,4,9
3798 1 367,466,1793,1864,1875,4162 2,8,6,3,6,2
3799 0 140,900,1527,2215,3619,3778,4493 7,0,6,6,0,2,2
3800 1 275,639,1286,2176,2270,2321,2681,3524,3889,3912,4437,4587,4737 3,9,6,9,6,10,7,0,7,6,5,5,8
3801 1 813,1484,1886,2320,3073,3536,4115,4170 6,8,3,10,5,3,3,0
3802 1 87,1184,1328,1912,1981,3647 6,7,3,6,3,10
3803 0 1887 7
3804 1 513,811,1001,1104,1120,1170,1666,2662,3537,3564,3611,4496,4679 7,7,7,9,2,6,5,9,10,5,8,0,9
3805 1 49,232,619,1750,1892,2219,2757,2909,3052,3403,3574,4088,4355,4625,4651,4795,4881 6,5,8,4,10,9,10,0,8,7,7,1,4,1,8,2,3
3806 0 558,611,618,1101,1274,1349,1459,1592,1836,2350,2613,3155,3514,3693,3703,4595 2,1,2,0,8,8,4,9,10,8,3,7,9,0,0,8
3807 1 636 4
3808 1 208,502,555,1085,1539,2184,3545 9,7,8,4,8,0,8
3809 0 51,310,1083,1600,2292,4046,4129,4876,4956 5,2,0,0,5,3,4,3,1
3810 0 293,307,793,887,1193,2113,3553,3873 4,4,1,0,9,6,4,9
3811 1 72,851,887,1325,1418,1468,1508,1811,1925,2211,2374,2891,2958,3034,3153,3594,3794,4255,4935 8,0,0,8,5,8,10,2,0,3,3,8,4,9,4,7,1,3,8
3812 0 111,414,433,1040,1708,1722,2401,2514,3725,3850,4056,4092,4248,4332,4430,4682 2,0,4,8,3,3,2,5,2,4,6,10,6,3,6,10
3813 1 139,492,846,1256,1286,1323,1329,1390,1501,1898,1999,2187,3450,3849,4954,4970 2,8,3,7,6,9,4,3,6,1,7,10,5,8,6,1
3814 0 317,821,1149,1180,1404,1634,2122,2164,2219,2395,2488,2693,2887,2907,2948,3601,3818,4377,4565,4891 1,2,1,10,3,0,7,4,9,8,5,4,4,7,8,0,7,8,3,6
3815 1 172,740,1892,4276,4820 10,8,10,3,1
3816 1 299,1100 5,6
3817 0 2154,3701 6,10
3818 0 1480,1888,2087,2487,2567,2671,2933,4100,4291,4528,4838 10,3,0,10,9,7,4,5,5,7,0
3819 0 243,2825,4521 7,10,10
3820 1 3521,3648,3798,4785 9,5,3,6
3821 0 35,289,891,1254,1324,2296,2330,2944,3170,3274,3302,4055,4099,4117,4270,4556,4643,4684,4776 9,5,4,0,4,9,6,10,0,9,4,5,4,5,10,0,0,6,0
3822 0 238,326,372,460,1221,1868,1990,2522,3219,3816,4132,4174,4445 9,3,9,5,8,10,7,3,8,5,5,8,1
3823 0 15,1285,1649,1660,1841,1858,1860,1939,1951,2216,2256,3166,3225,4571 6,2,9,0,5,2,6,10,10,8,8,0,9,8
3824 1 815,936,1313,1330,1648,2273,2284,2796,2825,2978,4359,4637 0,10,6,10,4,9,2,2,10,3,6,0
3825 0 436,441,793,1448,1914,3493,3883 2,1,1,1,0,1,10
3826 0 153,265,760,787,2035,2244,2269,2345,2865,2980,3034,3644,3950,4327,4366,4543,4692,4961 1,3,1,5,3,1,6,8,2,9,9,5,4,7,1,10,1,8
3827 1 338,378,723,948,1089,1334,1827,2698,3297,3433,3816,4445 3,1,0,9,10,6,8,1,2,2,5,1
3828 0 76,329,1414,2303,2540,2701,2893,2996,3192,3554,4655 0,9,1,6,1,6,1,2,9,2,8
3829 1 1343,1670,1868,2222,2630,3256,3958 5,6,10,4,6,5,5
3830 0 134,136,583,1223,1339,1546,1566,2416,2576 10,5,3,9,6,5,8,7,5
3831 0 56,1440,1502,2187,2519,2710,2978,3272,3284,3590,3916,4429 2,0,3,10,4,0,3,10,2,0,5,7
3832 1 289,517,994,1070,1323,1403,1781,2260,2808,3101,3850,3964,4330,4507,4513 5,8,1,7,9,9,7,0,0,5,4,3,10,4,10
3833 1 15,985,1144,1221,1396,1437,1999,2078,3181,3266,4066,4410,4501,4862,4957 6,9,0,8,10,1,7,3,1,2,5,2,1,9,10
3834 1 227,1427,2016,4606,4660,4718 2,1,9,2,9,2
3835 0 640,1444,2067,2706,2749 2,9,4,3,1
3836 1 280,954,957,1194,1672,2239,2395,2638,2856,2957,3920,3952,4272,4451,4480,4527,4531 7,10,8,3,2,9,8,4,3,5,0,5,9,3,10,1,9
3837 1 63,449,864,939,1125,1527,2452,3594,3646,3896,3979,4164,4191,4314,4674,4881 8,0,3,6,6,6,10,7,6,1,7,8,3,3,4,3
3838 0 3793 2
3839 0 0,307,818,1778,2503,2569,3120,3242,3676 4,4,0,0,8,10,9,9,7
3840 0 1268,2031,3537,4083,4394 6,3,10,7,5
3841 1 704,1190 8,8
3842 1 80,279,457,481,777,963,1034,1090,1122,2245,2502,2789,2834,3246,3570,4014,4070,4116,4353,4457 3,5,6,0,6,4,3,10,2,4,6,2,5,1,2,2,10,9,3,7
3843 1 307,925,1336,1357,1831,1970,2133,2458,2736,3063,3065,3180,3251,3610,3632,3855,4245,4313 4,6,0,2,7,4,1,6,4,4,0,8,7,1,7,5,3,9
3844 1 93,331,769,961,969,1449,1552,2001,2062,2079,2348,2581,2820,3380,3400,3596,3807,4150,4392,4608 3,0,1,7,10,5,6,1,6,8,2,9,6,6,6,8,4,8,10,6
3845 1 472,982,1465,1594,1727,1825,1950,2403,2405,2517,2701,3000,3537,4045,4362,4502,4543,4634,4746 10,6,2,0,8,10,10,4,0,7,6,5,10,8,5,2,10,9,2
3846 1 1351,2077,2128,2382 1,10,7,8
3847 1 524,1093,1180,1426,1504,1510,2141,2295,2598,2905,2986,3413,3779,4217,4313,4997 8,9,10,5,1,3,7,5,6,8,1,5,2,3,9,4
3848 0 113,890,2154,2887,3579,4309,4818 6,7,6,4,4,6,5
3849 0 553,672,841,1719,2115,2486,2857,2879,3345,3632,3765,3785,4114,4561,4602,4679 1,2,3,3,9,8,8,10,2,7,9,4,7,8,5,9
3850 1 1211,1299,1491,1502,1557,1694,1757,2239,2602,2631,3280,3467,4143,4401,4554,4839 10,5,7,3,2,2,3,9,8,7,8,4,3,4,10,4
3851 0 1098,1425,1444,1629,1636,2249,2334,2820,2928,3456,3649,3843,4300,4463,4551,4637,4768 7,4,9,4,3,4,5,6,4,10,7,3,3,3,3,0,7
3852 0 114,360,1438,1448,2514,2874,3263,3371,4018,4467,4741,4861 4,3,0,1,5,10,2,4,9,1,4,9
