

0 0 8085 1
8232 0 194,2120,2983,3168,4570,4735,6067,6178,7615,8950 2,6,5,9,8,1,3,4,6,6
8233 1 132,764,817,2648,4667,4694,5560,6598,7844,8930,9063,9784 5,6,6,5,6,8,2,8,5,3,7,0
8234 0 8481 5
8235 1 463,1230,1392,2649,3124,4235,4652,5802,6172,8951,8974,9323,9825,9914 0,8,1,2,7,6,3,9,10,3,6,6,2,3
8236 1 1061,1360,2052,2548,3457,4545,4768,4818,7801 8,6,8,3,2,4,2,1,7
8237 1 806,861,1246,1868,2817,3400,3516,4819,5217,6033,6209,6681,6896,6976,7418,7949,8363,8416 4,9,7,3,9,6,6,5,4,3,2,4,1,1,2,1,0,7
8238 0 5384,6193,6257,6626,9809 0,4,10,2,10
8239 0 1288,1520,4104,4178,4260 9,1,4,4,6
8240 0 674,774,1646,1844,1851,2367,3708,3795,4665,6212,6772,7492,7625,8013,8198,8234,8710,9231 6,0,3,3,10,7,3,9,8,1,5,10,10,2,6,7,10,7
8241 0 212,4860,5093 2,9,3
8242 1 29,527,1050,1076,2127,2771,3394,3550,7523,7741,8050,8076,8580,9083,9101,9914 6,3,2,3,7,4,6,8,10,0,1,3,8,4,0,3
8243 0 60,860,3288,4679,5711,5770,6737,7143,8053,9695,9821 0,3,10,10,8,10,6,5,8,1,0
8244 0 5575 8
8245 0 1274,2675,3715,7033,9245 9,0,8,3,1
8246 1 808,1956,2016,2038,6110,6201,7996,8486,8529,8883 10,2,10,2,6,7,8,1,0,2
8247 0 288,2085,2488,3607,4100,4736,5790,6249,6481,6565,7139,8542,8994,9239,9415 7,1,2,4,5,9,7,7,1,1,2,2,4,10,6
8248 1 570,916,1837,2539,3164,3486,3938,6145,7526 7,7,3,4,5,7,10,2,2
8249 1 1533,1995,2010,2578,3371,4854,4897,6928,7527,8967,9336 1,0,5,4,3,8,0,8,7,4,10
8250 1 1289,4233,4302,5002,5364,6527,6685,7107,7830,8309,9276,9649,9752,9923 0,6,5,5,3,5,10,4,10,3,9,8,0,3
8251 1 37,106,521,1857,2797,3068,3208,3464,3875,4155,5843,6438,7138,7635,7782,8306,8472,8623,9203,9975 8,1,6,2,3,10,4,1,9,1,2,6,7,7,6,8,4,7,0,8
8252 1 840,1058,1221,1614,2064,2619,5133,5220,5408,6997,7229,7473,7583,7700,8245,8446,8492,9889 5,1,3,3,3,9,10,10,2,6,7,10,9,10,6,5,2,1
8253 0 7643,8356 10,1
8254 0 549,2107,3997,4743,4981,5497,8281 5,7,0,10,1,1,8
8255 0 3054,5104,7150,8906,9061 6,0,8,0,4
8256 1 2819,3354,4286,4746,5286,5652,5728,8168,8737,8787 9,0,7,3,6,3,4,7,2,4
8257 1 2621,3350,5487,8065,9114 8,0,8,10,9
8258 0 3702,9005,9869 1,0,10
8259 1 2083,3211,4891,6648,6762,7024,7282,8256 7,9,1,2,5,3,0,7
8260 0 439,3666,4879,6164,6811,8892,9237 3,4,0,5,10,6,6
8261 0 601,1616,2451,2568,3549,5417,6528,6654,7710,8353,8764,9489,9720,9738 2,1,8,8,3,0,7,5,8,5,2,2,5,0
8262 1 196,613,992,1789,2026,5911,5952,7929,8345,9755 9,0,10,0,2,8,0,0,1,4
8263 0 2114,8392,9651,9795 1,3,2,10
8264 0 5139,9918 5,6
8265 0 4783,6798 3,8
8266 1 49,298,435,522,901,2132,2265,2969,3045,3398,3957,5709,6158,6490,7841,8089,8955,9201,9704 10,0,7,4,4,0,6,5,3,10,0,7,2,9,7,5,7,10,9
8267 1 72,262,384,1563,2230,2437,2691,2932,2947,3540,4895,4938,5530,6927,7169,7694,8556,9363 10,10,4,3,3,8,5,5,8,4,10,0,7,0,4,9,8,5
8268 1 407,526,579,585,1775,1815,1997,3605,4257,4270,4732,4733,4743,6006,7225,7285,8763,8933,9263,9575 4,5,8,7,3,8,3,1,5,6,8,4,10,8,5,0,4,7,6,7
8269 1 1887,5029,7926,8239,8327 6,5,3,7,0
8270 1 53,811,2372,2470,3913,4081,4922,5951,6260,6426,6440,6591,7582,7837,8434,8537,9227 7,4,8,6,1,3,5,3,4,0,4,8,8,1,4,2,7
8271 0 853,1988,2191 5,3,3
8272 1 111,463,510,2148,2739,3219,3299,3740,4381,4557,5655,6150,6798,7841,8995,9108,9671 10,0,9,6,2,0,7,3,5,1,9,3,8,7,0,6,7
8273 0 2217,2311,3985,9904 9,10,7,10
8274 1 728,1277,1662,2134,2938,3527,5605,7353,7881,8016,8097,8732 6,3,4,0,0,5,0,7,0,9,3,0
8275 0 23,479,825,1303,1505,1643,3838,6267,6290,6456,6555,6832,7224,8124,9062,9112,9402 9,5,5,8,10,1,3,8,5,6,2,1,0,2,2,1,8
8276 0 2781,7684,8130,9509,9657 9,1,3,2,5
8277 0 449,990,3368,3904,4241,4557,4892,6154,6166,6409,6789,7114,7175,7194,8155,8625,9149,9444,9692,9942 9,3,1,3,1,1,2,8,4,4,10,0,2,8,7,10,5,5,1,1
8278 0 2588,2904,4141,4219,4253,4340,4671,4802,5146,5267,5565,5645,6002,8250,8341,9691 1,6,6,4,9,10,4,8,4,6,2,2,10,3,4,7
8279 1 1939,4262,4522,5059,5095,5321,5550,7253,8749 3,10,7,6,7,5,2,4,7
8280 0 715,1114,2308,2718,3395,4338,4562,4979,5014,6021,6250,6583,8389,8978,9661 6,2,3,8,9,1,8,2,4,2,5,10,4,5,5
8281 0 586,3177,4092,4169,5155,5417,7554 10,1,8,2,2,0,5
8282 1 169,939,1416,3191,3701,4105,4470,5011,5647,5775,5838,6191,6925,8106,8845,9453,9704 8,4,9,9,4,3,3,0,1,3,9,5,4,1,7,2,9
8283 0 238,846,4255,4805,5755,6488,6510,6918,8080,8757,9037,9667,9753 2,4,3,2,9,0,4,0,6,9,0,9,5
8284 1 770,1159,2340,3248,3548,5536,5879,5938,6100,6243,6326,6402,6759,7321,8422,8626,9139,9393,9625 0,1,1,5,1,7,1,4,4,0,6,5,0,1,8,1,0,2,5
8285 1 133,713,1162,3127,5494,5785,5838,7572,8352,8545,8665,9174,9472,9828 6,8,10,3,9,7,9,0,6,5,0,6,3,1
8286 1 601,796,2184,2531,4592,4916,4957,5091,5296,5853,6413,6496,7453,8760,9354,9725,9736,9815,9866,9896 2,9,0,2,0,3,7,8,1,10,8,6,1,7,8,9,6,9,3,3
8287 0 1177 7
8288 1 44,430,1015,2585,2675,2742,3480,3707,4013,4147,5024,5295,6256,7942,9075,9193,9337 3,6,9,0,0,7,1,4,6,2,4,4,3,4,4,10,9
8289 0 945,1210,2136,4050,5985,7593,8736,9907,9943 5,4,3,3,5,0,1,9,0
8290 0 770,2278,2669,2702,2792,2971,3373,3878,4798,7535,7713,7970,8017,8029,8746,8999,9843 0,7,6,7,6,3,9,2,5,3,8,5,7,1,4,1,9
8291 0 199,457,1077,1962,2314,2687,3435,3622,3807,5195,5205,5415,7075,7167,7791,7794,8521,8857 8,8,2,2,1,3,7,9,5,8,2,4,3,2,4,3,8,4
8292 1 2161,4113,7738 6,6,4
8293 0 932,2143,2692,2892,4323,4593,4918,8487 0,2,4,8,4,5,6,9
8294 1 910 2
8295 0 715,1758,4036,6365,6881,7034,7915,8949,9254,9799 6,9,5,8,3,3,3,3,0,10
8296 1 86,1057,1682,2040,2894 8,1,6,6,2
8297 0 8302,9354 1,8
8298 1 337,2965,4663,4917,5099,5854,5882,8413,8636,8699,8856,9682,9723 2,1,7,6,3,1,3,9,10,7,5,7,6
8299 0 2190,3781,3803,4577,5695,6848,7097,9249,9424,9510 0,7,9,10,6,9,5,9,1,4
8300 1 373,1319,1373,2317,2664,4060,4125,5420,5430,5649,6435,7257,7322,7355,7751,9102,9346,9585 5,3,1,8,0,3,4,2,8,4,5,7,2,9,1,1,3,2
8301 1 1043,5200 8,10
8302 0 134,1256,3931,4556,5300,6288,6309,6478,7202,7378,7515,7565,8322,8532 3,10,3,3,9,8,2,6,4,7,10,0,4,1
8303 1 428,2596 10,4
8304 0 1425,1868,2548,3103,5015,5377,6531,7243,7401,8387,9329 4,3,3,3,8,4,2,8,4,7,2
8305 1 3111,7191,7724,8006,9152 6,7,6,3,3
8306 0 466,1020,1288,1906,1949,2769,3240,4177,4651,5346,5532,6427,7076,9144,9235,9326,9665,9895 3,7,9,0,9,3,1,6,6,2,0,3,8,2,9,9,8,2
8307 1 316,1615,1629,2028,5556,5714,6415,8070,8609,9537,9978 0,10,2,7,1,10,1,3,8,7,9
8308 0 1327,2820,6657,7584,8154 2,4,2,7,3
8309 1 431,1269,8583,9824 0,9,9,7
8310 1 954,1210,1853,2150,3691,4130,4679,4743,5576,6133,6561,7358,7630,7832,8032,8165,8993,9085 5,4,1,6,9,7,10,10,9,8,1,0,10,1,3,8,3,3
8311 1 973,2327,3067,3569,3907,4114,4552,4842,4927,4963,6472,6924,7530,9220 7,8,8,1,2,10,2,2,0,3,8,3,10,3
8312 1 5207 7
8313 1 104,691,863,2761,3373,3984,4368,4441,5489,5780,6036,6513,7771,8083,8370,8631,9262,9594,9886,9933 4,2,7,10,9,5,2,6,0,3,6,5,1,6,5,9,8,0,4,7
8314 1 3271,8452,9443 1,0,5
8315 1 1711,1897,3057,3285,5427,5952,7331,7723,7762,8605,8793,9444,9591,9636 6,9,9,4,10,0,10,4,0,8,7,5,9,1
8316 0 1594,4189,6074,6124,6366,8221,9409 1,10,7,10,5,3,5
8317 0 2780,3802,5745,7140,7180 8,7,4,1,1
8318 1 6642,6810,7645 10,1,6
8319 0 563,1993,3259,5199,5327,5693,6322,6501,8339 5,6,10,6,1,4,10,1,2
8320 1 889,1092,1654,2135,2185,2454,3256,5110,5309,6011,7430,7799,8749,8962,9424 9,0,3,8,5,0,1,3,2,5,1,6,7,9,1
8321 0 99,1139,2359,4790,5367,6122,6765,7713,7788,8345,8468 3,4,8,9,0,2,2,8,0,1,5
8322 0 286,765,875,3146,3484,4603,5580,6005,6438,6545,7492,8086,8455,8797,9443,9681 4,2,4,4,3,9,10,10,6,1,10,10,7,2,5,7
8323 0 2240,2835,6231,9945 5,6,3,3
8324 1 1004 9
8325 0 173,2819,6019,6061,8046,8962,9630,9948 7,9,5,5,10,9,1,5
8326 1 368,4329,4676,5148,5171,8430 8,7,2,1,4,10
8327 1 352,1173,2007,2180,2205,2393,2569,2963,3681,5176,5330,6074,6244,6509,6869,7566,8806,9217,9410,9444 1,4,0,4,6,5,5,0,1,8,8,7,9,5,6,5,4,8,10,5
8328 1 5988,7835,7876,9499,9580 10,8,5,8,6
8329 0 488,2118,6018,6911,6976,7664 6,10,0,8,1,5
8330 0 4267,4500,5130,5877,9327,9581 8,8,0,3,0,9
8331 0 12,947,1071,1170,2783,2890,3090,3201,3323,3731,3960,4109,4561,5287,5468,6076,6552,7434,8675,8707 2,6,8,10,1,6,10,7,1,3,2,10,8,7,5,3,2,4,4,2
8332 1 45,205,210,498,1420,3476,4063,4962,6422,8652,9447 0,8,2,1,5,5,2,9,3,6,4
8333 0 2491,8295,9769 3,1,10
8334 0 2805,3062,4039,5931 0,2,5,2
8335 0 1343,3932,4099,5306,5932,6046,6370,7852,7972,8222,9113,9409,9506,9983 0,8,4,7,5,9,8,10,3,0,8,5,7,10
8336 0 1966 10
8337 1 712,1528,2103,2885,3529,3743,4146,4302,4959,5169,5192,6352,7251,7438,7622,9370 6,2,1,2,0,3,4,5,2,1,0,3,8,0,1,4
8338 1 1893,2123,2664,2900,3754,5604,6448,6558 2,9,0,2,3,0,0,9
8339 0 5215,5982 2,4
8340 0 401,3910,3946,5262,7514,8509,9046,9428 6,3,0,7,4,1,5,8
8341 0 385,1120,1404,3499,5168,5350,6293,7255,7766 5,9,6,3,9,4,6,4,3
8342 0 2991,9442 2,5
8343 1 484,968,1358,2464,2640,2712,3145,3184,3921,4561,5007,6003,6064,8549,8657 6,6,2,7,1,6,2,3,3,8,8,7,9,3,9
8344 0 788,1340,2265,3785,4436,4525,4934,5679,6041,6939,7745 3,5,6,2,0,2,9,6,9,7,2
8345 1 803,1315,1564,1707,1843,2876,3011,6992,7469,7911,9091,9792 9,8,0,5,9,10,7,6,5,0,9,8
8346 0 5768,9697 0,9
8347 1 56,882,1980,2948,3122,3210,3923,4228,6205,6358,6913,8682,9096 4,5,2,6,7,3,0,8,3,2,9,1,1
8348 1 744,3807,6317,8782 6,5,2,3
8349 1 1354,1986,2031,2459,2879,3479,3763,3815,9780 4,5,5,5,10,9,5,2,9
8350 1 3750,4343,4768,5122,5340,6297,8449 1,5,2,5,3,1,8
8351 1 4206,6722 0,2
8352 1 325,1465,1606,2130,2884,3014,3283,3505,4063,4853,5019,5101,5678,7221,7360,7638,7957,8427,8974,9090 1,9,7,4,6,8,1,2,2,4,10,0,2,6,8,9,9,2,6,3
8353 1 143,970,4021,5971,7768 9,0,1,0,3
8354 0 38,568,592,739,1999,2195,3047,3212,3660,5242,5248,5339,5346,5713,6761,7598,8397 6,6,9,2,10,10,7,8,3,5,2,4,2,6,10,2,1
8355 0 1079,1112,1154,1259,2517,4744,4785,5495,6115,6148,7245,9461,9745 7,2,3,3,9,4,3,3,8,0,4,4,1
8356 1 507,680,859,1095,1507,2184,2348,2469,2529,3362,3987,4528,5491,6932,7056,7931,8291,8977,9267,9794 4,9,4,1,4,0,2,5,5,6,1,2,5,4,3,4,4,8,0,1
8357 0 135,281,1168,1839,2217,3003,3808,3993,4925,8098,9294 10,4,2,7,9,5,8,3,9,10,3
8358 1 1336,2578,2640,2891,3139,3574,3649,4726,5123,5692,5838,8748,8826,9827 4,4,1,8,0,7,1,2,8,9,9,4,9,4
8359 1 390,1008,1051,2125,2161,2205,2608,2843,2865,3214,3570,4053,5008,6372,6399,6989,7217,8804 2,7,5,4,6,6,10,6,6,1,9,4,5,10,4,1,3,6
8360 1 966,971,1608,2407,2698,4396,6128,6864,8460,8565,8806 5,7,8,3,9,9,9,6,2,0,4
8361 1 1250,1517,1744,5334,6458,7212,8431 4,5,1,1,9,4,6
8362 1 589,1150,4795 6,10,8
8363 0 7501 7
8364 0 517,2497,4098,8030 8,3,5,5
8365 0 871,892,1695,1907,1923,2154,2409,4512,4664,5202,5432,5530,5725,6407,6604,6921,7184,7920,8757,9071 3,7,2,1,0,2,4,10,4,5,0,7,4,1,1,6,9,0,9,10
8366 1 123,425,691,906,1463,1961,2037,2846,4307,4529,4575,4648,4865,4986,5698,6928,6958,7635,8705,9724 7,6,2,4,4,5,9,7,3,10,4,3,6,4,0,8,5,7,10,5
8367 0 124,132,1113,1767,2664,4194,4265,5648,5690,5821,7134,7740,7788,8306,8586,8676,8923,9198,9989 5,5,2,2,0,2,7,4,8,8,10,5,0,8,5,3,9,8,4
8368 1 6204,6418 8,7
8369 1 104,1391,2885,5659,6809,8742 4,9,2,9,9,2
8370 1 2561 9
8371 1 1131,3375,5481,9486 8,2,3,3
8372 0 682 3
8373 0 5559,9664 0,2
8374 1 2635 8
8375 0 957,2275,6335,9495 1,6,3,2
8376 0 272,294,913,1046,1144,1458,1564,2147,2583,2752,3346,3767,3877,5631,6082,6608,7172,7319,8036,9762 6,5,8,2,0,7,0,1,8,2,7,10,9,7,2,10,6,5,6,4
8377 0 575,2508,2960,3529,4691,5260,7152,7312,7711,8262,8547,8760,9430,9604 2,8,10,0,4,9,6,5,2,3,3,7,9,7
8378 1 357,834,983,1144,1515,1989,4117,4177,4290,4692,5745,6366,6747,7015,8702,8811,9127,9274,9584 6,6,10,0,9,8,6,6,10,2,4,5,9,9,4,0,5,1,5
8379 1 101,1204,1762,1903,2126,2859,3323,3862,4965,5413,5636,5998,6146,6250,8032,8486 0,6,9,9,9,7,1,2,7,4,9,9,3,5,3,1
8380 0 792,914,1502,1699,4447,4495,4529,6336,7005,8952,9298,9907 9,3,8,5,0,7,10,10,6,3,7,9
8381 0 439,921,1158,1914,2751,3345,3931,5278,7311,9879 3,3,3,3,9,1,3,6,9,3
8382 0 1087,1199,2422,2851,3082,4654,5997,6425,8861,9675,9851,9932 7,0,6,6,0,7,7,1,0,9,1,5
8383 0 586,776,973,1405,1482,1644,2399,3144,3368,4202,4501,5246,5257,5258,5396,5437,6986,7925,9531 10,3,7,7,1,8,9,4,1,5,9,6,6,6,5,7,4,2,9
8384 1 64,878,1150 3,1,10
8385 0 2506,8623 9,7
8386 1 385,468,908,3318,4900,5122,5261,6174,8423,9990 5,3,2,1,1,5,3,9,10,7
8387 1 4722,6500,6817,9874 7,3,8,10
8388 0 4036,4157,8928,9267,9746 5,9,1,0,10
8389 1 1143,1214,1948,2428,2538,2545,2665,4409,4701,5729,6214,8136,9064,9293,9348,9463 6,1,5,9,0,6,7,4,10,4,7,9,2,6,3,1
8390 0 866,1231,1385,2705,3280,4817,6062,7180,7777,7875 3,5,0,10,2,4,10,1,9,1
8391 1 201,546,1678,2489,2555,2843,3478,4418,4755,4878,5778,6180,6595,7748,8344,8914,9371,9499,9910 6,10,0,1,4,6,5,6,5,2,7,9,2,0,6,8,5,8,6
8392 1 1025,1309,4037,5102,9748 1,2,3,2,10
8393 1 114,448,796,3839,7470,8220,8764 5,6,9,5,9,2,2
8394 1 1534,3065,3126,5112,6793,7362 0,8,2,9,3,3
8395 0 1168,1213,1345,2395,2432,3479,3540,4304,5240,5347,5416,6181,7442,7712,8942,9377,9644 2,8,8,9,1,9,4,1,2,7,5,6,3,6,6,0,0
8396 1 1915,2418,2489,2537,5319,5440,8339,9009 5,6,1,7,2,7,2,2
8397 0 88,1614,2068,3143,3427,5801,6433,7030,7598,8371,8447,8455,9178,9677 2,3,1,8,5,7,9,7,2,6,0,7,2,10
8398 1 256,669,1657,1677,2353,3142,3581,3622,3907,3935,4544,4751,6487,7179,8114 9,3,3,9,8,1,3,9,2,4,9,7,6,9,7
8399 1 469,541,1259,1490,1500,1714,1952,3190,3250,3431,3697,4243,4245,5256,7143,9192,9657 3,4,3,9,3,2,1,4,1,0,8,7,7,4,5,10,5
8400 1 1146,3101,3310,4442,6919,7452,8841,9556,9621,9717 2,10,2,10,6,6,0,3,3,1
8401 0 506,1246,2511,2879,3524,3982,4674,5194,5379,5529,6996,7789,8605 9,7,0,10,0,4,6,8,3,0,9,3,8
8402 0 296,1527,2504,3291,4207,4821,5045,6477,6612,9532,9874 3,9,4,10,3,8,5,7,10,0,10
8403 1 918,1388,2012,2321,3398,3609,3784,4077,4317,5324,6296,6530,6774,6882,7709 1,9,8,6,10,0,1,0,2,2,0,10,8,3,7
8404 0 2082,3129,3738,6086 9,4,0,3
8405 0 829,3099,4966,5820,6295,9958 0,9,9,3,9,4
8406 0 1567,1777,2323,2468,3638,5383,5435,5470,5636,5891,6304,7427,7624,7789,7843 2,3,7,5,1,6,2,3,9,1,9,3,0,3,5
8407 1 2096,2407,2535,2758,2929,2960,4554,4659,5219,5295,5568,5820,8342,9421,9507 5,3,4,5,0,10,2,6,5,4,10,3,6,9,6
8408 1 1366,2674,4460,4609,4923,5709,6962,8983,9633 1,3,5,4,1,7,10,2,6
8409 0 1023,7776,7890,9991 9,5,5,3
8410 1 1006 5
8411 0 8004 3
8412 0 1128,2169,2271,2908,6571 1,5,3,10,9
8413 0 789,1178,2138,2593,3157,4832,5758,5817,6100,6728,7634 2,0,10,3,4,8,7,4,4,0,10
8414 1 315,655,1181,3760,4050,4206,4832,6310,7364,7864 2,0,3,3,3,0,8,8,10,8
8415 0 214,1243,1796,2143,2587,3169,3304,3631,4581,5305,6031,6138,7006,7151,7558,7632,7808,8362,9185,9203 3,2,5,2,7,6,4,10,3,9,0,6,1,1,5,10,8,4,3,0
8416 0 1461,1651,1759,2852,3275,4028,4090,5051,6103,7012,8900,9863 3,6,10,3,3,10,9,9,10,6,8,9
8417 1 2050,2922,3080,4873,4972,7686,9622 3,6,10,0,0,9,10
8418 1 226,1563,3399,3539,3725,3793,4518,6676,6916,8310,8922,9046,9351 9,3,4,9,7,2,4,2,0,9,1,5,8
8419 0 368,432,1528,1689,2263,2525,2904,3304,3835,3950,4881,6542,6605,6805,7173,8163,8680,8733,8891 8,6,2,8,7,0,6,4,1,7,9,5,7,10,4,4,3,7,7
8420 0 713,1391,2050,2342,2402,2726,3444,3463,4246,4293,5665,7209,7535,8085,8664,9289 8,9,3,1,3,2,6,0,9,0,4,5,3,1,9,4
8421 0 2345,2451,2658,4315,4356,5579,6662,8032 4,8,1,4,7,5,7,3
8422 0 1242,2066,3090,3789,3954,4069,4506,7604,7805 0,2,10,3,1,0,8,8,9
8423 0 5351,7469,8452,8605 9,5,0,8
8424 0 178,2821,3772,4010,4604,4782,4977,7741,7880,7889,8029,8360,8487,9662 9,3,7,10,9,2,7,0,8,7,1,3,9,10
8425 0 1761,2075,2262,2539,3027,3105,3490,3662,5489,6622,7729,8300,8439,8516,8616,8647,9298,9756 4,0,2,4,2,7,6,10,0,9,0,7,10,7,10,7,7,1
8426 1 850,1025,1472,1740,2235,2469,2658,3592,3805,4517,5716,5770,9071,9152,9208,9645,9847,9949 4,1,6,8,1,5,1,7,10,9,8,10,10,3,8,0,8,6
8427 1 3741,3847,6260,6747,7306,9889 1,8,4,9,10,1
8428 0 2272,2651,4404,5138,8416 7,6,1,10,7
8429 0 3704,4633,5189,5770,6283,7863 0,10,1,10,8,2
8430 1 592,4035,4567,7295,8297,9509 9,0,7,10,3,2
8431 1 548,2127,4782,6647,7829,9282,9910 9,7,2,10,8,8,6
8432 1 1051,1258,2288,2298,3565,4248,4525,4691,5064,5466,5812,7316,9478 5,8,3,2,5,0,2,4,5,3,9,10,9
8433 0 4069,4794,8164 0,3,3
8434 1 14,1693,3219,4210,4421,4731,5260,7253,7863,9677 5,1,0,1,7,10,9,4,2,10
8435 1 106,2294,3400,4201,5264,5359,5961,6602,6738,7300,7421,8107,8501,9826 1,1,6,10,6,9,4,0,6,6,5,6,0,7
8436 0 83,836,1452,2627,3392,4122,4336,4790,5096,5335,8024,8678,9118,9791 6,2,4,1,6,3,3,9,7,7,9,6,8,6
8437 0 184,595,1034,1282,1944,3232,3243,3250,5019,5037,6175,6736,7379,7401,7882,8880,9150,9303,9336,9749 0,8,0,5,9,8,8,1,10,2,6,10,3,4,7,10,8,1,10,1
8438 1 577,1529,2392,2860,3663,4919,7313,8834,8987 0,1,8,10,8,1,1,10,8
8439 1 772,1812,2302,2484,2737,3103,3371,4369,4558,6060,6613,7358,8178,8782 1,7,6,1,7,3,3,0,9,9,3,0,0,3
8440 0 1307,3406,4070,5667,6280,7032,7715,7973,8260,8657,8917,8961 5,2,1,8,0,4,7,4,7,9,1,5
8441 0 3707,3899 4,7
8442 1 691,1164,1283,1425,2226,3381,4845,6565 2,0,4,4,0,7,2,1
8443 0 468,1397,2726,2776,3409,4074,4128,5385,5771,6361,6460,6969,7439,7525,7561,9295 3,2,2,3,10,4,2,1,5,7,3,0,10,2,9,6
8444 0 518,3288,4361,4673,5400,5483,5550,6128,7288,7695,8841,9055,9302 0,10,5,10,7,10,2,9,9,4,0,1,2
8445 1 514,3966,4532,4885,8883 6,5,9,6,2
8446 1 82,441,1069,1791,1935,2420,2711,3094,3487,3946,6437,6614,6815,7225,7392,8654,9616,9799,9866 10,0,7,2,10,4,7,1,3,0,9,3,4,5,0,8,0,10,3
8447 1 28,2455,2657,3214,4590,6369,8224,8831 4,7,4,1,10,3,3,4
8448 1 229,283,995,2075,2457,2939,3252,4110,4256,4899,4904,6169,6309,6696,7112,7234,8420,8480,9759 5,7,2,0,4,1,1,7,0,8,7,7,2,2,5,8,3,10,9
8449 0 424,471,1169,2218,2790,4349,5168,5231,8340,8973,9532 10,9,7,0,0,2,9,5,5,8,0
8450 0 27,1007,2424,3944,4039,4328,4735,5727,6223,6333,7133,7147,8395,8762,8906,9130,9557,9786,9830 2,2,10,4,5,8,1,4,7,2,6,3,6,8,0,9,1,8,5
8451 1 167,217,290,1212,2319,2478,2540,3165,3563,4018,4615,4733,4884,6111,6817,7452,7688,9203 2,10,1,10,8,3,3,9,7,4,10,4,6,6,8,6,7,0
8452 0 142,148,1054,1999,2541,2872,2899,4137,5562,5636,5872,6539,6562,7751,7936,8055,8064,8158,8412,8913 4,5,4,10,5,1,8,8,7,9,6,8,2,1,3,5,2,5,5,6
8453 0 1697,2566,6290,7339,8384 10,4,5,8,2
8454 1 277,1093,1421,1563,3508,3895,4245,6126,6636,6770,7616,8365,8724,9311,9441,9733,9857 6,10,4,3,9,7,7,7,9,5,8,2,3,1,1,9,2
8455 1 3031,5309,5877,6815,7330,7419,7832 0,2,3,4,8,7,1
8456 1 168,411,3006,6417,7088,8091 5,0,9,1,8,10
8457 1 270,300,887,1146,1961,2355,3685,5698,6259,7314,9393 2,9,1,2,5,10,2,0,8,6,2
8458 1 909,1234,1728,2132,2254,2857,4732,5305,7783,8065,8104,8328,9511 4,10,8,0,9,9,8,9,0,10,1,4,2
8459 0 310,390,2478,2614,3042,3440,3862,5072,5632,7852,9504 8,2,3,2,6,2,2,7,4,10,3
8460 1 363,4016,8744,8812,9983 8,6,5,9,10
8461 0 1291,1542,1821,5338,5572,6241,7000 10,6,6,3,8,8,6
8462 1 510,1405,2390,2711,3983,4083,4371,6193,6953,7224,8000,8105,8492,8619,9035,9130,9338 9,7,0,7,8,9,10,4,1,0,8,8,2,8,4,9,10
8463 1 7081,7447 1,0
8464 0 279,503,1792,4481,6346,6464,6710,7088,7446,9468 0,4,1,1,3,6,3,8,9,3
8465 1 671,1025,4921,5186,6304 10,1,1,8,9
8466 0 685,799,1981,2009,4600,7439,8246,9732 8,10,1,1,3,10,5,4
8467 0 372,1666,2909,4330,6154,6223,9265,9886 5,4,3,6,8,7,10,4
8468 0 1262,1890,3087,3553,4204,5482,6839,7308,7405,7493,7556,8540,9629,9798 2,2,4,1,1,6,1,8,4,7,2,5,2,5
8469 0 525,2302,2442,3292,5362,7089,9229,9863,9983 9,6,8,1,1,8,10,9,10
8470 0 485,2730,3060,3336,3436,3453,3889,4097,5811,6640,8088,8964 4,8,10,5,5,4,3,4,2,9,3,6
8471 0 1314,1731,2999,3057,3164,3693,4097,4204,4899,5150,5340,5827,5923,7663,8113,8136,8757,8780,9022,9537 1,4,1,9,5,6,4,1,8,5,3,4,7,3,3,9,9,3,4,7
8472 0 1913,2282,2501,2663,4421,4425,4545,4762,5833,6096,7896,9934 5,10,2,3,7,6,4,6,3,1,7,6
8473 1 1178,2218,2666,2845,3497,3622,3736,3961,4848,5745,6429,7878,9068,9873,9904 0,0,4,3,1,9,4,7,0,4,2,1,1,9,10
8474 0 674,689,3081,3108,3222,4269,4841,5028,5296,6287 6,8,5,6,2,6,3,7,1,7
8475 1 296,945,1178,1249,2563,2928,2963,3430,3435,4459,4637,5008,5858,6168,7252,8477,8736,9081 3,5,0,9,4,3,0,4,7,0,9,5,6,8,4,7,1,9
8476 0 1389,2183,2911,2943,4897,5325,5457,6207,6239,6916,6945,7160,8222,9294 0,9,9,3,0,5,7,2,9,0,3,0,0,3
8477 0 16,425,823,2614,2729,2839,3990,4776,7935,8285,8977,9486 1,6,3,2,0,2,4,8,7,0,8,3
8478 0 55,986,1519,2213,3526,3545,5051,5768,9108,9776 2,8,1,10,10,9,9,0,6,1
8479 0 113,309,664,903,1080,1553,2061,2214,4314,4828,5209,5374,6934,7178 8,3,7,0,10,8,0,6,9,6,9,7,2,6
8480 0 583,1992,3199,3208,3536,4582,4768,5302,5581,6536,6898,7449,8933,9076 3,10,4,4,4,10,2,9,6,5,8,3,7,8
8481 1 356,2403,2490,2882,3073,3117,3549,4153,4901,5402,5451,7322,8952,9016,9329 2,0,9,1,9,2,3,5,4,6,6,2,3,1,2
8482 1 212,787,1268,1363,1734,2159,3189,3682,4538,5096,5384,5433,6208,6616,6763,7996,8346,8737,8992,9310 2,8,0,10,5,3,1,7,9,7,0,4,7,10,2,8,0,2,4,5
