

0 0 7431,8872 9,9
16601 1 14519 1
16602 1 337,1610,3414,4634,4842,6114,9430,10347,10990,11682,12227,12786,13061,14390,19279,19549,19657,19774 5,4,0,3,3,5,2,2,5,9,10,1,3,3,1,1,5,0
16603 1 969,1547,2076,2783,6083,6830,7259,7854,8890,9970,11125,11191,12315,12744,12977,13875,18440,18739,18764,19548 5,2,0,5,8,8,9,1,0,7,6,1,0,4,1,9,0,1,1,9
16604 1 70,2127,6307 2,7,0
16605 1 6378,8411,11197,13263,13611 1,1,6,6,0
16606 1 252,2478,8331,9308,10150,11564,11731,16173,17167 6,10,2,9,10,0,1,7,6
16607 0 7537,9771,11655,12915,14699,17984,18114,18262,18374,18846,19810 7,10,4,7,10,8,1,10,2,10,0
16608 1 12409 6
16609 1 402,2672,4140,4236,4262,4457,5204,5459,8669,8794,9593,9802,10232,15035,18268,18947 4,0,10,6,1,5,9,0,8,3,0,3,7,5,5,6
16610 1 19,882,1138,2390,4900,5394,6183,7854,11912,12078,12854,13031,13204,16710,17637 3,3,9,10,2,0,10,1,2,6,1,9,2,3,8
16611 1 16862 3
16612 0 771,2410,3114,3202,3432,3753,4371,6955,9553,10493,11980,12356,14033,14754,17986,18702 8,1,9,5,4,8,8,6,3,3,6,8,6,4,8,9
16613 1 839,1861,6609,6837,7604,7868,7991,8066,8721,8775,10940,12338,12641,13538,15140,15259 10,3,6,9,0,8,7,5,2,0,0,6,6,3,7,9
16614 1 2588,4885,7107,7282,12684,13697,14375 10,5,7,3,8,9,10
16615 1 2215 4
16616 0 139,4070,5509,5772,8358,9037,10472,11096,12042,13092,15579,16711,16758 8,2,7,9,9,2,2,5,7,8,1,7,0
16617 1 6650,7877,16702 5,10,4
16618 1 4705,8060,19308 1,6,3
16619 0 1022,9551,12448,12989,15507,17975 7,8,4,1,1,6
16620 0 1715,3240,6490,6612,9370,10861,11167,16555 10,6,9,1,7,6,2,7
16621 1 2024,4982,7556,8577,8616,11133,11241,13069,13254,13733,14165,15154,15445,15622,17730,19004 1,10,4,9,9,4,0,8,2,4,2,9,2,3,7,1
16622 1 2558,11661,13754,17462 7,9,2,7
16623 1 619,4495,8153,10117,10794,10887,10892,11730,13762,14846,15873,15985 6,9,3,0,2,4,3,1,6,9,7,9
16624 1 2744,2832,4574,5443,7525,9354,10125,11323,14433,15684,15890,16685,17220,18866,19794 7,8,0,10,6,4,1,10,8,0,3,3,4,7,6
16625 1 1030,13374 0,7
16626 0 351,379,3021,4469,6025,9212,10638,12678,13740,14654,15111,15133,15325,15872,16822,17970,19250,19406,19784 10,0,3,8,1,1,9,0,8,0,4,1,4,6,2,2,3,8,0
16627 1 2647,3386,4329,7896,8543,8781,9873,10201,10403,10603,10636,11009,12247,13057,14437,15847,16386 5,1,7,10,8,0,5,10,9,1,0,6,1,5,5,7,1
16628 1 4987,7125,7558,10481,10671,17474,18454 2,1,3,8,0,10,1
16629 0 195,826,1945,3454,3920,9178,9898,10435,11193,15165,19458 6,6,6,10,3,8,4,8,1,5,9
16630 0 74,679,756,1126,1152,1222,2634,2670,2917,3698,6467,12742,13262,13669,15703,16215,16717,18278,19856 0,1,7,8,9,2,2,10,5,3,1,6,3,4,0,10,5,6,7
16631 1 608,727,882,3937,4501,6000,6708,9051,10075,12728,13269,13545,17839,18370 3,3,3,0,6,0,10,3,6,2,3,8,3,2
16632 1 33,322,777,1867,1932,2123,4150,4893,6191,10699,12832,13249,13967,15071,15394,16917,18038,18694,19880,19942 1,3,7,3,9,8,5,0,1,5,3,7,10,8,9,2,10,2,6,9
16633 1 909,1667,5905,6515,7259,7327,10005,10070,10159,10441,10501,11618,12482,12649,13319,14279,15068,16037,16356,17677 0,2,8,7,9,3,9,2,6,6,10,9,0,0,1,3,6,8,2,4
16634 1 7382,10604 2,1
16635 1 2180,13904,14488,19487 1,5,10,8
16636 0 533,1423,2666,3681,4403,5048,7089,7481,8158,8577,9689,9998,12524,14793,14944,15948,18269,18421 9,7,3,3,10,6,3,9,2,9,9,6,0,7,7,7,10,10
16637 0 241,277,1525,2016,5093,6449,7004,8692,9840,10558,11900,12172,14610,15530,16079,17452,18146 9,5,8,1,0,4,9,7,10,4,10,8,6,2,4,4,2
16638 1 187,4759 9,1
16639 0 8,2701,3360,4091,4999,10163,10726,11540,11800,12098,12697,14704,14966,17632,19667,19903 7,8,10,10,8,7,8,10,4,2,8,0,8,7,4,10
16640 1 893,1109,1919,3635,5205,6411,9107,9591,10166,12366,13016,13332,13661,16188,16208,17014,17141,17806,19287,19506 5,7,5,7,4,5,1,9,9,0,8,2,1,4,10,7,10,0,3,3
16641 0 1504,3220,3397,3662,5005,6157,6714,7602,8480,8661,10743,11110,11695,12363,12567,13543 2,2,8,5,10,0,8,6,2,10,7,7,5,4,1,10
16642 0 2854,2863,4969,8620,8730,10976,13373,15822,16906,17652 10,10,9,2,7,0,4,9,2,7
16643 1 881,1197,3560,3904,5234,6267,11312,12568,13179,16701,18621 5,8,8,8,3,5,2,8,6,5,0
16644 1 244,5534,14885,16714 5,2,6,4
16645 0 577,1726,3014,3700,7946,13394,15202,15347,16642,16762,18140 9,7,5,8,6,4,1,10,5,5,5
16646 1 796,980,4090,4670,5685,11429 0,10,6,9,1,6
16647 1 756,988,2355,4927,6486,12471,13241,16291,19920 7,8,2,9,10,1,0,10,10
16648 0 955,3862,7279,13133,13488,15837,18731 0,5,8,6,3,4,10
16649 0 1692,9242 10,9
16650 1 13698 10
16651 1 25,40,1756,2009,4126,5089,5968,6974,8535,16022,16061,19094,19394 4,4,1,5,4,4,2,9,8,9,0,2,9
16652 1 1523,2387,3393,4304,5892,6693,8089,9367,9771,9908,10875,11548,11685,12192,12934,14161,14775,16513,18238,19531 9,2,10,8,6,8,2,9,10,4,7,8,4,5,3,10,1,4,4,9
16653 0 932,1856,11007,13420,17700 1,7,1,7,10
16654 1 2364,7406,7767,9795,10736,13219,13683,16957 4,10,6,3,1,4,4,8
16655 0 839,7088,8533,11252,12856,14678,15150,15281,15737,18294 10,5,3,6,0,8,10,7,2,3
16656 1 407,1433,2471,2534,3400,4710,8241,8380,8399,8869,8951,9662,12133,12796,14202,15794,15958,17336,19166 1,10,10,2,6,4,0,6,2,0,5,9,8,7,2,9,2,9,4
16657 0 856,2109,4983,7777,8416 5,9,4,8,6
16658 1 244,1574,2542,2826,3432,6915,7714,11218,13963,14655,15164,15173,15914,19565 5,4,4,4,4,2,5,9,5,2,0,10,7,6
16659 0 6589,8043,9674,18486 4,7,9,4
16660 1 215,277,3521,5091,5494,8208,9108,9321,10781,11113,11649,12766,12794,13228,13726,14231,14444,17723,19940 3,5,8,4,4,0,8,9,6,9,9,3,2,4,9,4,9,8,2
16661 1 831,10283,12345,12698,15874 5,6,5,5,10
16662 0 2118,4980,6433,8398,11261,13131,13206,14898,18147,19130 10,6,4,10,2,10,9,4,7,9
16663 1 7509,7896,10740,15506 3,10,1,4
16664 1 33,2244,7112,7461,9151,9464,10613,11421,12273,13696,14611,15646,17340 1,1,6,1,7,10,4,0,0,2,8,4,5
16665 0 8811,10143,10181,13225,13695,13859,14102,14287,18185,18374 1,7,0,7,2,5,9,8,6,2
16666 1 1852,2848,7795,8941,8945,9867,11103,13444,14747,16546,16909 5,3,6,0,7,3,8,6,7,7,8
16667 1 2014,3741,4054,5170,6159,8087,8928,9620,10568,12200,12896,13274,13420,13694,15035,15646,17644,17855,18307,19036 2,8,7,4,8,0,9,7,3,10,6,1,7,2,5,4,1,10,0,2
16668 1 5018,7562,11606,11772,12295,19038 4,0,5,0,7,8
16669 1 7,1355,1586,5227,5419,7839,9983,11229,11830,14489,14984,15427,15792,16519,18036,18879,19052,19163 2,9,4,7,2,1,7,6,5,2,0,7,9,6,8,10,2,8
16670 1 733,3641,3643,4117,5317,5832,5938,6103,6185,7011,8426,11584,12269,12302,13357,15838,16583,16723,19448 6,7,2,9,5,5,5,8,2,10,3,5,0,2,8,6,9,1,9
16671 0 12171,17464,17478,18084,19349 9,2,10,7,1
16672 1 19,2657,3219,8924,10081,12877,13255,15913,16641 3,2,7,8,2,10,8,8,7
16673 0 1233,14344,17255 4,7,4
16674 0 3203,6166,12299,12665,13437,14885,18867 7,0,2,4,7,6,2
16675 1 3634,5663,10177,10295,10809,11375,13600,15185 7,2,6,9,9,9,1,8
16676 0 214,624,742,971,1350,1797,5250,5590,7391,8848,9230,10609,10948,11230,12084,12826,14304,18526,19266 2,7,7,9,7,5,4,7,2,0,4,10,0,8,6,7,5,2,5
16677 0 1010,7611,8647,15860,15870,18318,19330,19508 10,10,9,2,4,6,10,0
16678 1 1065,6477,7931,11478,11642,12653,13299 2,9,0,7,0,3,7
16679 1 516,1308,10580,12797,12847,15295,19190,19621,19667 4,1,2,10,4,10,10,7,4
16680 0 9898,14934 4,3
16681 0 324,7273,10657,11930,14628,16638,16784,18108,18203,19766 2,10,10,9,4,7,4,7,0,9
16682 0 1677,3219,5841,5882,6869,7295,7426,8729,8913,11592,11968,12560,13773,13838,15218,15355 8,7,2,8,2,0,8,9,2,6,7,8,3,6,3,5
16683 1 3086,3546,3674,7599,7868,13261,13309,13577,14905,17305,19714 9,10,1,6,8,7,3,6,0,8,5
16684 0 1135,1943,1981,2985,4444,6994,7040,7598,8002,8923,9061,9204,11831,12148,13901,15524,17150,17721,18263,18447 5,0,8,3,10,0,7,4,7,2,7,7,6,5,9,6,8,1,2,7
16685 0 136,2155,2740,7950,10724,11220,13845,14390,14477,16575,16874,18116 9,3,2,4,7,0,9,3,9,8,9,4
16686 1 2025,2787,3649,8914,15891 8,8,0,6,9
16687 0 6660,7618,8465,9896,10094,10769,11479,14556 8,7,2,10,3,4,3,2
16688 1 563,2365,5688,9458,12926,14165,18278 8,3,7,4,0,2,6
16689 0 886,1708,2803,7293,9603,12919,15449,16043,16089,16968,17354,18146,19252,19825 9,1,5,2,5,7,2,6,4,0,2,2,8,7
16690 0 18891 7
16691 0 4118,8416,9250,9342,11465,18464 7,6,2,0,2,5
16692 0 1516,5175,10009,12991,13870 2,5,9,2,9
16693 1 2301,4314,4693,5547,7774,7924,8617,10668,11885,11977,12263,13961,14059,14168,19941 6,9,8,9,6,6,5,10,8,7,0,10,10,10,8
16694 1 1795,2698,9681,9687,13083,14304,15277 5,1,6,0,8,5,4
16695 0 1125,9565 7,6
16696 0 1161 1
16697 0 948,1517,3664,4329,7222,7296,13815,15212,15952,19838 9,10,2,7,8,4,10,1,9,1
16698 0 5209,8049,9431,9921,14035,15539,17144,17199 9,1,0,4,1,9,8,5
16699 0 1043,1949,2049,3212,3923,4020,4455,5809,6837,7081,7094,7996,10882,14745,15123,15632,16705,18773,18824,18899 1,5,0,9,8,5,1,7,9,2,3,5,7,10,10,5,8,10,2,1
16700 1 10239 2
16701 1 6007 5
16702 1 957,2596,3636,6658,9048,9373,12441,14728,19502 0,6,7,6,2,9,8,6,10
16703 0 405,5287,8070,13454,17769 7,3,4,7,9
16704 1 1835,8315,12046,15917,17188,18358 5,2,7,2,2,8
16705 0 1867,12528 3,7
16706 0 5254,5568,9444,10037,11213,11252,12082,12745,13628,14878,15981,18813,18823 6,5,9,5,5,6,8,5,7,6,2,6,7
16707 0 93,6104,11852,12168,12472,12884,13090,16237,17469,17685 9,10,4,2,0,2,7,1,7,3
16708 0 1069,2173,2631,4777,7606,7728,9529,10443,10777,11541,13145,17756,19586,19913 9,7,1,9,1,7,9,6,9,2,5,3,4,2
16709 1 42,1295,1488,1815,2584,3390,3623,6847,6998,7862,8817,10235,10629,11111,12741,13341,14907,16476,18376,19503 1,1,0,8,10,3,6,1,2,2,9,8,7,3,3,1,3,8,10,8
16710 0 4423,4910,5921 3,8,9
16711 0 2459,10057 4,2
16712 1 6350,10070,13573,15692,17758,17943,19970 7,2,10,0,4,10,6
16713 1 825,5932,8070,8169,9121,11412,11714,16372,17377,19286 8,7,4,6,7,10,4,7,4,3
16714 0 1800,1829,3104,4903,6708,7168,9178,10425,11977,13671,14497,14665,14671,15643,19602,19638 2,8,7,8,10,9,8,1,7,10,5,4,0,0,7,10
16715 1 3019,7639,17416 7,7,5
16716 1 1695,5064,5850,6138,8755,8760,10278,10353,11766,11846,12137,12226,13077,15014,18728,19666,19708,19826 10,1,0,2,10,10,2,2,2,1,7,10,6,8,1,8,7,4
16717 1 552,562,1846,5271,5412,11460,11649,15024,15128,15622,19160 10,10,2,5,8,7,9,6,8,3,5
16718 1 4180,7165,8968,9231,10310,12545,16116,18132,19966 9,2,9,5,1,9,9,8,3
16719 0 5102,8993,9645 3,9,10
16720 1 3286,3335,4109,5958,6119,6246,7908,8047,8298,8634,9787,11434,11702,12197,13512,14993,18987,19084,19935 8,5,5,4,9,7,2,2,7,6,8,9,3,9,0,10,0,1,4
16721 0 224,1351,1805,2051,3022,3701,5623,5957,7338,8033,9705,9783,10295,11121,11953,13061,16481,17880,17967,18150 6,8,8,4,9,8,3,10,10,9,0,4,9,3,1,3,5,10,1,7
16722 1 450,1885,2755,4189,6796,7045,9303,11808,12202,13395,14728,15987,16058,16538,18918 6,10,1,9,3,7,7,0,8,2,6,4,1,2,2
16723 1 1977,8275,8938,14598,15570 7,10,6,2,4
16724 1 9280,11232,11410 2,5,0
16725 0 542,681,1233,4099,5320,5343,5509,6409,8281,9564,9570,11497,13573,14279,15472,19882 7,1,4,10,5,3,7,5,0,3,7,3,10,3,7,9
16726 0 138,863,1660,4922,5315,5934,8956,9817,9867,12904,14864,16248,16718,16977,18657,19768 9,1,8,2,6,4,4,10,3,8,7,1,1,9,9,3
16727 0 853,961,2495,2628,3838,5715,9567,9976,11788,12513,13066,13630,13707,14151,18060,19196 4,2,8,1,8,4,9,10,3,4,6,8,4,4,5,10
16728 1 3316,4470,7099,10170,10272,12111,13010,13022,18131,18145,18792,19045,19121,19246,19754 10,5,5,10,5,3,3,9,4,10,9,0,10,1,5
16729 0 13248,13831,14023,18199 10,5,8,9
16730 0 4614,6548,7640,8483,11029,13810,14882,15638,17457,17951,19648 6,6,6,7,8,6,0,8,2,10,3
16731 0 2578,5696,5968,6365,7475,7745,8779,9206,10303,14243,15905,16523,17473,17545,17668,17885,18052,19276 5,3,2,9,6,0,5,4,8,4,0,10,10,10,2,2,7,4
16732 1 480,3900,4019,4111,9519,10301,11071,11667,12192,12486,12547,13473,13976,14180,14828,15373,15929,17577,17647 4,1,2,0,6,1,1,0,5,3,8,5,7,0,7,5,4,5,9
16733 1 1430,3829,4523,4599,7445,7504,8584,10876,12715,13075,17232,17977,18867 9,1,3,7,2,10,10,0,1,6,8,9,2
16734 0 1181,1921,2452,3032,4208,6109,6540,8098,8428,8691,9296,10372,12800,15346,17014,19063,19581 6,6,5,2,6,10,10,7,6,1,5,3,10,5,7,9,3
16735 0 3127,11688,16227,17907 0,5,8,7
16736 0 1167,3286,8025,11160,11284,12015,14714,15536 8,8,1,3,8,1,7,5
16737 1 8149,8395,10576,12453,15120,15561 0,10,0,4,5,5
16738 1 5667,7857,9609,12975,16583 6,2,8,9,9
16739 0 519,652,1337,1720,2289,3713,4682,5262,7633,9154,9693,10161,13383,14467,15414,15861,16032,17643 4,8,4,5,0,5,4,6,8,9,0,4,0,8,9,1,1,3
16740 0 342,366,1614,2255,3998,5406,6232,7594,7799,9213,10931,12084,12426,15779,17937,18104,18374,19527,19551 6,1,10,0,9,10,2,7,0,4,1,6,8,6,2,10,2,3,6
16741 0 2262,2589,3116,4775,5137,7260,7672,7961,8235,10275,11014,11336,11543,15408,17549 5,0,1,10,2,9,4,5,7,7,5,4,8,0,5
16742 1 3301,3650,5449,7610,8320,10049,10666,10676,11555,12701,12780,12843,14351,15757,16317,17533,18976,19987 6,2,7,6,2,10,5,2,7,0,7,10,10,5,7,2,7,10
16743 1 2427,2826,7616,9270,9480,9804,10035,10251,11309,11399,11793,12501,12826,14246,17916,18481,18569,18634,19787 7,4,0,8,0,7,0,9,10,6,0,10,7,10,9,9,4,4,9
16744 1 220,3452,4672,5399,9751,12601,12652,12659,16036,16967,18675 8,1,10,10,6,1,2,4,10,0,1
16745 0 1381,5989,6598,10461,11607,12552,13417,16000,16506,16924,19243,19879 7,5,9,1,10,0,0,2,10,1,6,2
16746 0 2078,2417,4370,11688,13233,14490,14848,17651 1,8,7,5,8,3,8,3
16747 0 700,2371,8449,9249,10432,12089,17360,17764,18402,18563,18660,19298 1,4,10,2,2,1,9,7,1,2,9,8
16748 0 694,11618,17688 3,9,2
16749 1 3034,3935,5212,5933,6857,11125,11234,12038,13058,13112,16281,16510,17548,17599,18896,18959,19278 2,8,0,3,6,6,1,8,7,10,7,6,8,4,9,4,2
16750 0 1159,2110,3106,3130,3550,3594,5632,6061,6438,8237,9491,10077,10618,10973,11468,14073,14145,17330,18635 9,6,3,3,8,10,6,10,5,9,0,2,0,9,9,1,2,2,1
16751 0 457,1262,1412,1501,2119,2852,5869,5942,10369,10534,10658,11043,11173,12060,13045,13069,16038,17979,18625 1,4,2,9,6,10,4,9,4,4,2,8,0,8,7,8,7,10,9
16752 0 346,990,1041,1935,4874,4909,5379,6396,8438,8696,8887,9034,10775,11951,13512,14114,17409 3,7,6,9,5,0,7,8,1,0,0,1,8,5,0,3,5
16753 1 438,6364,12070 8,0,4
16754 1 2334,3176,6035,6614,6705,8954,10289,12557,14616 5,9,8,5,9,1,4,5,2
16755 1 11,4220,4554,5134,5642,10126,10708,12403,14087,15128,17436,18161,18172 9,10,3,10,10,3,3,3,5,8,10,1,8
16756 1 8957,13379,18583 9,6,1
16757 1 4608,5812,8229,9570,13917,15682,16353 5,10,4,7,7,7,3
16758 0 1932,3517,3563,3785,3976,4342,5705,7279,13229,14069,17234,17661,18208,18314,18579 9,10,5,7,7,9,7,8,4,10,6,3,2,7,9
16759 0 1024,2293,2708,3316,5057,5132,6418,8856,9069,9350,11369,11611,12050,13217,15431,17365 2,8,6,10,7,5,8,1,10,10,5,3,2,8,4,0
16760 0 106,1278,1622,2572,4424,10681,11091,11129,13816,15593,18521 1,6,10,6,10,8,10,3,3,8,1
16761 0 43,740,1184,4081,4944,5303,6948,10503,13091,13515,13915,14825,17186,17786,17913,19167 2,9,7,9,6,4,9,5,6,3,7,7,4,4,8,3
16762 0 2429,10863 0,7
16763 1 656,976,979,2587,2646,2792,3037,5998,6439,7843,7888,9314,9636,9943,11174,11577,14746,15060,15633,16068 7,8,7,8,6,9,0,7,9,1,9,3,5,1,3,2,3,4,6,9
16764 1 711,2997,5772,8791,17903 8,0,9,6,5
16765 1 434,4604,5577,9101,15022,17141,17394,18748,19843 9,6,2,10,9,10,9,6,3
16766 0 636,1758,4981,5283,10770,12016,14009,17946,19388 8,8,10,10,1,2,3,0,10
16767 1 1884,2300,2902,4556,7648,9343,9374,16651,17350,19353 5,1,0,7,0,3,5,1,2,5
16768 0 5561,13369 3,5
16769 0 257,1130,2084,3599,6590,6722,9536,12347,13331,13333,14998,15518,15804,16980,18381 7,2,8,4,6,8,0,10,4,4,4,9,2,8,3
16770 0 168,4663,6312,6869,6985,9293,11586 5,5,2,2,6,0,6
16771 0 1803,2506,2602,3246,4591,4622,4744,6036,6917,8015,8885,9747,10249,16836,17200 7,8,0,3,0,9,9,4,9,10,10,2,9,0,10
16772 1 993,1515,1726,2797,4936,9462,14664,18175 7,3,7,6,5,1,10,8
16773 1 949,5867,12687,13174,14505,16090,16495,17677 4,4,2,5,1,4,3,4
16774 0 2485,11403,11860,17987 0,3,1,9
16775 1 1447,3446,7403,7771,8909,9205,9308,10858,11500,13836,19145 8,2,10,4,0,5,9,4,2,9,5
16776 1 514,1066,2664,4366,4956,5535,6036,6901,7790,8814,10071,11146,13075,15621,16105,17156,17470,17472 6,7,6,5,8,1,4,10,8,2,4,1,6,5,5,9,2,6
16777 0 1189,6806,17628,17972 7,9,0,3
16778 1 4707,4896,8353,9461,12507,12718,12984,15113 7,6,7,3,8,5,7,3
16779 0 2423 9
16780 1 4601,4816,5348,8058,9553,12563,17483,19033 9,5,2,9,3,6,3,10
16781 0 1184,1307,1686,3318,5882,9050,9510,10638,11324,12911,14310,15287,17081,17614,17872,18002,19331,19818 7,2,6,4,8,3,4,9,7,6,0,2,8,4,5,3,8,5
16782 0 1715,6046,6823,7056,8053,8265,9746,10261,12488,15307,15599,16176,17116,17474,18820,18883 10,10,4,9,10,9,9,7,1,8,5,6,10,10,4,1
16783 1 452,522,1198,4511,7283,9794,12239,13027,13508,13527,15947,17032,19892 7,0,8,6,7,9,0,5,10,8,8,7,3
16784 0 613,3519,5360,5382,7015,8549,8649,13652,15271,15944,16952,18629,19236 8,6,1,10,1,9,4,0,10,8,0,9,1
16785 1 1715,2156,3303,8247,13910,15704,18987 10,0,0,5,4,4,0
16786 1 790,4631,5116,5717,8426,8564,9918,11897,12716,13379,14343,14429,16175,16577,19014,19096 5,10,3,4,3,2,8,1,4,6,4,4,4,10,3,8
16787 0 2086,2126,2224,2441,4572,7726,8234,11558,11792,12639,19287 8,0,0,6,6,2,6,7,0,10,3
16788 0 2324,8252,8726,9873,15552 0,6,3,5,5
16789 1 217,2995,3291,5743,5813,6831,9079,9167,9654,10446,10745,13606,15507,17275,17921,18036 6,2,1,3,7,6,7,9,0,2,5,1,1,9,8,8
16790 1 4914,5147,12983,13035,13379,16801,17240 1,1,9,8,6,9,5
16791 1 514,1363,2859,3786,4341,4479,4543,4962,6781,9496,11548,11581,12046,12648,14070,14365,16439,16678,16775,18318 6,4,3,0,5,2,6,0,3,7,8,8,7,9,10,0,8,10,9,6
16792 1 2469,6349,6402,6735,7207,11524,17143 7,2,8,2,2,10,5
16793 0 1176,5537,6434,6751,17401,19714 2,1,6,10,4,5
16794 0 198,224,2131,2522,2978,4544,9060,9417,9452,13057,13895,16523,16824,17126,17958,18413,18434,19034,19779 10,6,0,0,5,0,0,4,6,5,1,10,3,1,6,4,5,9,6
16795 1 9709,18893 0,2
16796 0 18464 5
16797 1 260,1742,2283,2435,4117,4761,6635,7589,10602,11077,11361,15032,16061,17038,17764,17808,18479,18603,18653 6,8,0,9,9,7,0,3,6,5,1,1,0,1,7,6,9,9,0
16798 0 1880,2543,2608,5004,6640,7425,8024,8454,9293,9434,11074,13151,13661,13713,14291,15316,17537,18989 8,10,7,7,7,5,9,8,0,9,0,1,1,9,8,8,8,4
16799 0 9755,10241,11511,14132,14640 2,9,10,0,10
16800 1 1594,1749,2312,2461,4455,4812,7129,7571,9770,12473,12497,12597,17870,17964,19552 3,0,8,9,1,6,8,1,2,0,9,1,4,8,4
16801 1 520,1001,1483,2200,3125,4151,7660,10115,10696,11800,12082,12926,15384,15618,17632 7,10,6,0,10,4,10,3,7,4,8,0,9,7,7
16802 1 417,1755,2408,6320,7311 7,6,0,6,6
16803 0 5460,8817,14948 4,9,2
16804 1 585,3325,3851,5318,5693,6660,7655,7739,12007,12433,12612,13344,14977,15560,16331,17207,18392,18504 8,3,7,5,6,8,2,0,7,2,8,8,6,1,4,1,0,8
16805 1 425,668,1061,4090,5204,6903,7076,7514,8710,10085,11392,14493,15963,16341,18781 4,2,6,6,9,2,5,0,2,9,5,6,3,8,5
16806 1 9539,9740,10227,10644,11743,12396,12619,19799 6,7,0,2,9,8,8,3
16807 0 1136,1824,1827,3672,5661,9192,9206,10995,12384,12764,12952,13245,14005,15179,16025,17147,18814,19204 1,0,3,6,1,6,4,7,5,5,8,2,3,2,9,8,3,2
16808 1 965,2273,4731,9491,10751,14036,15121,17158,17396 7,10,0,0,10,2,2,5,10
16809 0 179,1254,1551,2259,2596,2725,3110,3129,11076,14200,14211,16478,17909,17912,18255,18927,19968 0,9,7,5,6,6,2,2,7,9,0,7,1,1,7,4,4
16810 0 8595,10188,10569,12868,13929,14801,15301,19611 9,3,6,7,7,4,9,8
16811 0 5847 6
16812 0 6131 2
16813 1 702,982,3875,4168,6541,6571,7592,8721,11343,13027,13950,16850,17846,18814 6,10,5,4,9,3,2,2,9,5,0,10,9,3
16814 0 4512,4612,5287,6864,9823,10316,12719,13010,13140,14776,17088 5,5,3,9,10,1,3,3,5,2,2
16815 1 1379,2916,4055,4246,6501,8203,8601,9306,11423,11602,11939,13540,16122,16554,17553 4,2,8,1,10,7,0,2,9,7,4,6,1,10,0
16816 0 2185,2560,9738,9745,10484,11129 6,6,4,8,2,3
16817 0 5583,10549,19053 9,8,2
16818 1 724,2443,3471,3968,4760,6925,8133,8483,8573,13846,15523,18370 7,10,5,4,2,6,2,7,0,1,5,2
16819 1 310,565,798,4620,7432,15728 3,9,2,5,9,8
16820 0 4312,5199,6804,8477,8688,10236,11074,11200,12579,19605,19636 7,3,6,0,0,8,0,3,7,7,4
16821 1 949,1624,1916,2948,3701,5934,6232,7802,8069,9572,10669,11926,12700,13174,13502,19145 4,1,4,7,8,4,2,8,1,9,4,10,3,5,6,5
16822 1 8543,10036,10074,10213,13532,13592,18200,18326,19354 8,2,4,3,4,6,9,9,6
16823 0 380,1357,3642,7680,15573,15697,16874,18960,19910 7,9,6,5,8,8,9,1,7
16824 0 1149,1431,3416,4203,4425,4552,6111,6398,7010,8088,11214,12821,16378,18622,19131,19794 3,0,4,2,6,0,9,5,0,10,8,7,9,2,5,6
16825 0 5998,8798,13160,13579,18352 7,2,2,9,6
16826 1 12,1601,1870,3177,4079,4336,5456,11444,11884,14344,15033,16536,16666,17264,17320,17368,18547,19838 6,4,7,3,10,1,0,4,2,7,2,0,1,2,10,3,10,1
16827 0 3457,5531,8453,10055,10586,10657,13718,15925 3,6,5,1,8,10,9,5
16828 0 3144,3484,8460,11508,12825,13580,14705,14815,15619,17433,18410 7,3,7,4,4,8,3,7,1,5,3
16829 0 2837,2873,3893,6913,8854,11361,12761,13253,17162 4,7,8,5,5,1,9,7,2
16830 1 5558,6074,6581,6777,8394,9135,9314,9330,9483,10074,12018,12844,14656,15586,16263,16971,16985,17233 1,8,1,1,8,2,3,3,3,4,2,10,8,9,7,0,6,2
16831 0 938,1262,4665,5219,6136,8851,9589,9688,10569,10937,13423,17042,18076,18922 3,4,8,8,6,8,5,1,6,6,6,9,0,3
16832 1 5,333,474,1865,2392,2803,4345,4800,6838,8855,9509,11301,14817,16329 0,6,3,2,10,5,6,6,4,3,0,8,9,3
16833 1 1416,3213,3538,4826,6487,8372,9076,12283,12326,15152,17191,17618,18309,19526 9,2,1,2,4,5,8,10,8,2,5,6,7,9
16834 1 86,558,1184,1903,8123,12325,12683,14378,16431,17273 7,2,7,5,2,6,8,10,7,2
16835 0 4440,5019,5621,5811,7376,8185,8431,9332,10052,11075,11406,12841,13027,13503,15318,16667,16890,17010,17015,18096 0,2,3,4,9,8,2,3,9,3,5,4,5,1,4,7,7,2,4,5
16836 0 6172,18981 5,5
16837 0 4384,7079,7687 1,4,0
16838 1 1963,2699,3586,7585,8568,12104,14081 5,10,3,2,2,3,1
16839 1 126,1030,2305,2352,3111,8455,9014,9495,9819,10910,10931,15283,15815,17453,19267 8,0,4,9,8,5,9,1,1,1,1,1,6,8,8
16840 0 2676,3029,6481,9699,9966,14334 7,0,8,7,9,9
16841 1 4537,5441,7807,10072,13263,16457 8,7,2,9,6,2
16842 1 2065,4163,5068,5099,5668,7930,10387,11759,11959,18955,19440 1,6,3,10,1,5,0,10,7,6,6
16843 1 299,3206,3628,6377,7470,10664,11023,11211,14180,14267,14825,17018,18565 2,4,7,8,5,7,1,3,0,1,7,10,3
16844 1 2745,3525,3608,4010,5263,9053,10285,12900,13135,14415,15481,15711,15913,16085,18390 9,6,9,1,4,10,7,9,8,2,0,6,8,2,4
16845 1 1159,5107,6820,8096,8318,10146,10486,11123,13139,13516,15515,16254 9,1,0,2,6,2,5,8,2,1,2,6
16846 0 117,1131,5667,9929,18352 0,4,6,6,6
16847 0 7591 4
16848 1 298,4992,7309,13459,13506,15249,15903,16138,17956,19350 4,1,9,9,5,9,10,6,4,1
