

0 0 3905,4582 7,7
4020 1 914,1115,1181,1202,1347,1471,2014,3103,3200,3358,3376,3496,3638,3814,3888,3975,4246,4640,4786 0,3,1,3,0,6,1,7,1,7,2,7,4,9,1,2,8,10,6
4021 0 152,494,669,1344,1349,1556,1765,1875,1969,2399,2467,2563,2615,2782,2803,3258,3582,4591 8,5,1,3,8,7,10,9,3,9,10,10,7,2,0,5,10,4
4022 0 103,211,300,784,994,1278,1620,1669,1965,2027,2257,3811,4136,4317,4613,4716,4744,4764 3,4,8,0,1,9,6,1,6,9,6,0,5,7,5,9,4,0
4023 0 1400,1559,2105,2462,4096,4151,4718 8,4,0,1,6,8,1
4024 0 571,1309,1403,1481,1503,1652,2088,2171,2295,2986,3274,3576,3849,3862,3900,4254,4344 7,2,3,5,9,6,1,7,8,3,8,7,6,7,6,5,0
4025 1 384,1949,3244,3480 3,9,1,4
4026 0 290,724,2268,3689 0,8,5,4
4027 1 113,145,166,784,1781,1891,1965,2112,2330,3505,3748,4499,4562 9,10,4,0,5,9,6,8,7,9,10,7,5
4028 1 235,579,1179,2128,2602,3372,3583,3831,4256,4428,4695,4808,4812 2,8,4,3,6,5,5,9,5,0,1,4,6
4029 1 408,712,811,1017,1792,1851,1862,2394,2427,2868,3492,3589,3666,4458,4590,4791,4966,4985 1,5,9,1,10,4,4,5,10,7,7,2,5,0,1,9,3,2
4030 1 899,1250,1285,1423,1845,1880,2381,2446,2465,2850,3341,3883,3982,4357,4599,4641,4657,4684 2,6,5,8,3,9,4,4,1,8,6,3,7,1,7,8,5,0
4031 0 483,598,813,1055,1116,1446,1631,1634,1638,2340,2456,2543,3127,3682,3945,4616,4706,4832 4,10,2,0,5,9,10,4,1,3,4,9,5,5,10,6,2,3
4032 1 134,679,941,1404,2396,2886,3190,3697,4156,4603,4821 5,5,9,5,2,10,9,9,8,2,0
4033 0 365,524,601,890,997,1433,1918,2140,2556,3825,4995 10,5,3,7,10,1,0,1,4,7,4
4034 0 1674,1964,3823,4017,4058 5,0,7,1,3
4035 1 708,793,1454,1792,2059,2352,2888,3352,3520,3548,4284,4642 6,7,6,10,8,2,7,5,3,10,4,1
4036 1 1892,2387,2540,2721 7,7,1,2
4037 1 236,480,1022,1287,1405,1587,2133,2484,2714,2751,2832,3019,3222,3247,3404,3512,3809,4530,4623,4997 2,5,5,1,5,3,8,0,4,0,4,1,5,5,1,8,1,8,1,0
4038 1 64,808,851,955,1048,1078,1326,1427,1698,1915,2476,2588,2860,3004,3846,4026,4894 7,0,7,4,4,1,0,0,6,0,8,5,6,8,1,9,0
4039 0 920,926,1797,2555,2888,2896,3076,3482,4374,4408 6,8,8,6,7,0,9,6,3,9
4040 1 1503,1508,1685,3934,4128 9,1,8,7,8
4041 1 1041,1060,1078,1141,1210,1440,1488,1542,1565,1652,1960,2287,2618,2786,3125,3493,3511,3660 6,6,1,10,0,5,0,5,4,6,0,5,1,4,3,2,2,8
4042 0 232,545,739,908,1326,1658,2335,2421,2631,2694,2714,2841,3038,3416,3450,3985,4376,4562 1,8,5,3,0,3,8,3,5,9,4,8,3,4,0,4,3,5
4043 0 2220,4255 6,6
4044 0 484,866,949,1673,2186,2297,2564,2799,3442,3495,3867,4049,4261,4437,4980 9,9,5,1,10,5,1,1,3,0,10,10,9,9,5
4045 0 387,1497,1593,1662,2987,3254,3609,3855,4590,4640,4922 5,10,5,9,9,0,9,3,1,10,6
4046 1 1452,1724,1849,2195,2902,4772 10,7,3,9,3,9
4047 1 2292,2322,2991,3276 9,7,9,8
4048 0 171,542,708,806,853,1038,1453,1502,1588,1834,2426,2760,3070,4319,4373,4525 6,1,6,10,9,5,0,9,7,7,4,5,10,10,2,4
4049 1 268 4
4050 0 4423 1
4051 1 139,549,557,573,1180,1301,1357,1589,2096,2174,2750,2845,3224,3245,4513,4604,4606,4742,4982 0,9,6,4,4,5,8,0,5,8,4,0,6,10,6,4,1,5,5
4052 1 4192,4704,4857 7,1,9
4053 1 1102,1545,3163,3349,3688,3698,3785,4113,4954 10,2,1,10,6,4,10,1,10
4054 1 242,808,1015,1234,1306,1739,1857,1962,2315,2399,2703,2877,3252,3312,3472,3543,3596,4899 5,0,8,1,4,6,4,6,9,9,9,10,8,6,1,3,6,4
4055 1 706,1009,1071,1235,2000,2200,2423,2439,3508,4020,4795,4934 6,2,6,9,9,5,6,7,2,10,9,7
4056 0 433,1155,1471,1769,2019,2388,2765,2796,3131,3461,3556,3706,3929,4229,4285,4551,4970 4,2,6,9,1,1,5,10,6,5,3,8,9,0,0,10,1
4057 0 889,1115,1980,4878 0,3,6,7
4058 0 2139,2792 9,1
4059 1 627,937,1121,1318,1735,1911,2406,3227,3475 9,6,3,0,6,3,8,0,10
4060 1 1807,2092,2228,3143,3825,4054,4158,4279 8,4,5,2,7,8,8,4
4061 1 918,1973,2229,4603 0,6,8,2
4062 0 213,857,1094,1294,2156,2285,2768,3347,3383,3658,3700,4037,4459,4844,4886 8,9,10,10,6,6,0,6,10,10,6,4,7,5,8
4063 0 705,1753,2332,2407,3093,3380,3994,4426 0,3,4,7,2,1,0,8
4064 0 390,716,789,3852,4356 4,8,0,3,2
4065 1 446,615,1173,1305,2150,2729,2883,4967 5,10,2,4,4,8,4,8
4066 0 195,298,1166,1277,1494,1665,2404,2568,3052,3496,3711,3722,3745,4794 4,2,7,10,4,2,8,10,10,7,5,0,5,0
4067 0 261,996,1715,2218,2356,2452,3013,3262,3756,4028,4040 5,0,4,8,3,5,4,10,6,10,5
4068 0 2781 3
4069 0 714,1998,2788,4055 8,3,6,2
4070 1 1238,1544,4020 8,8,10
4071 0 340,2392,3248,3280 9,8,5,0
4072 0 226,498,836,1039,1256,1259,1498,1620,1649,1870,2272,3134,3616,3788,4955,4985 6,8,8,1,5,10,4,6,0,5,10,3,5,7,1,2
4073 1 489,1108,1638,1676,3415,3484,4091,4202 9,3,1,5,3,10,0,6
4074 1 132,437,782,1315,1336,1477,1558,1567,1729,1850,2553,2804,2813,4415,4930 8,1,1,9,10,6,7,10,1,4,3,9,2,4,8
4075 1 401,483,1098,1457,2318,2402,2680,2958,4295,4344,4950 2,4,5,6,9,5,6,0,2,0,8
4076 1 980,2049,2182,2574,2657,2971,3101,3112,3604,3637,3794,4177,4214,4786 2,9,6,4,3,2,9,6,6,4,0,10,9,6
4077 1 3069 5
4078 1 344,1607,1687,2586,3008,3466,3778,3932,4350,4484,4808 5,2,1,4,9,10,0,3,1,1,4
4079 0 4074 4
4080 1 134,434,478,975,1105,2226,2852,2937,2964,3110,3463,3478,4249 5,6,5,4,1,10,1,7,2,3,6,9,9
4081 1 489,827,1153,1446,1530,1639,2362,2984,3879,4168,4784 9,5,0,9,9,4,4,3,1,3,7
4082 1 105,203,281,453,1558,2144,3763,3791,4938 5,6,6,1,7,3,10,7,4
4083 1 4570 8
4084 1 343,1256,2510,2602,2732,4044 6,5,5,6,6,9
4085 0 7,2181,2966,3561,3690,3932,4264,4379,4590 1,5,1,7,9,3,9,0,1
4086 0 246,4344 4,0
4087 1 372,1021,2129,2793,4463,4795 0,9,9,9,3,9
4088 0 724,2255,4604 8,9,4
4089 0 1102,1629,2647,3624 10,2,8,0
4090 0 14,213,1143,1613,2126,2151,2685,3434,3449,3528,4031,4093,4143,4994 7,8,5,9,8,9,9,3,4,8,7,6,5,9
4091 1 123,142,287,525,932,985,1228,1311,1535,1772,1814,1902,1959,2129,2523,2718,2784,2995,3716,3924 6,10,10,3,5,8,9,8,5,0,0,2,2,9,4,1,3,8,4,2
4092 0 1419,2602,4642,4837 4,6,1,4
4093 1 2030,3943,4967 8,10,8
4094 0 364,1605,1949,2371,2457,2507,2885,2921,3043,3057,3377,3473,3694,3812,4007,4026,4200,4228,4515,4907 8,10,9,7,3,3,1,1,2,9,9,10,8,4,7,9,7,4,8,6
4095 0 315,815,2193,3153,3550,3731 0,8,10,7,6,8
4096 1 380,447,505,663,932,982,1365,1368,1371,1584,1710,2285,3279,3479,3546,4353,4467,4471,4475 5,10,9,4,5,9,1,1,4,7,8,6,3,7,2,8,7,7,2
4097 1 187,513,589,718,1237,1337,2858,3345,3389,3668,3805,4035,4268 8,8,2,0,5,3,5,3,3,4,6,1,9
4098 1 523,553,729,965,2055,2069,2871,3254,3465,3466,3916,4432,4594,4616,4764 3,5,6,0,9,5,3,0,4,10,3,4,3,6,0
4099 0 1460,1958,2648,4467,4477 0,9,9,7,7
4100 0 2722,2884 10,4
4101 0 1282,4381,4939 2,9,5
4102 0 295,355,479,731,773,1066,1160,1366,1540,1659,1828,2155,2192,2681,3165,3573,4157,4830 9,1,0,4,5,7,1,0,5,4,1,0,8,3,5,4,2,10
4103 0 41,1464,1553,2003,2283,2578,2612,2774,3034,3839,3965,4177,4536 4,4,8,10,8,2,8,6,8,7,10,10,0
4104 1 156,537,976,1171,1290,1771,1977,2005,2083,2274,2418,2489,3660,3677,3801,4270,4525,4595,4977 9,3,0,3,4,10,10,8,0,3,0,6,8,10,7,9,4,5,0
4105 1 1832 5
4106 0 408,457,470,795,1048,1540,2718,3217,3265,4594,4696,4778 1,10,4,10,4,5,1,0,1,3,3,7
4107 1 1497,1846,2964,3429,4371 10,2,2,7,6
4108 0 744,769,855,893,939,1658,1663,1751,2015,2282,2885,2930,2966,3546,3756,4594,4957 2,0,3,0,8,3,9,8,5,6,1,8,1,2,6,3,4
4109 1 5,1900,2335,2886,3078,3409,3737,4782 3,1,8,10,5,7,8,9
4110 1 196,762,2284,2911,3316,3622,3698,4114,4509,4745 1,2,9,9,0,9,4,9,9,1
4111 1 0,117,177,230,275,331,624,1045,1476,1990,2308,2846,2863,3222,3530,3679,3827,4242,4732,4857 4,2,0,1,2,4,10,10,2,0,5,0,2,5,2,7,10,8,7,9
4112 1 331,1322,2464,3082,3402,3407,3640,3980,4171,4225,4346,4419,4701,4977 4,1,8,1,8,4,6,9,10,1,5,9,3,0
4113 0 249,369,1588,1593,2311,2358,2472,2865,3330,3962,3965,4257,4430,4670 2,8,7,5,5,2,2,4,10,9,10,10,0,2
4114 1 394,913,1264,2208,2461,2682,2717,2739,3110,3929,4532 2,3,8,8,7,1,0,7,3,9,3
4115 0 44,316,524,1098,1483,1509,1813,2065,2953,3022,3131,3216,3439,3637,4211,4939 6,5,5,5,10,1,4,2,6,4,6,6,0,4,4,5
4116 1 166,1696,2568,3427,3658,3917 4,4,10,5,10,10
4117 1 121,293,400,543,746,1072,1596,1609,3015,3773,3939,3992,4188,4290,4378,4971 9,7,8,7,8,0,6,10,8,6,3,0,5,9,10,7
4118 1 638,1651,3915,4031,4246 3,2,0,7,8
4119 0 168,871,1074,2045,3149,3514,3556,3921,4012,4510,4614,4758,4823 8,3,10,1,9,5,3,1,5,2,5,10,4
4120 1 1234,1479,1626,2003,2076,2494,3011,3325,4107,4449,4874,4922 1,0,2,10,9,4,3,2,4,1,7,6
4121 0 66,505,891,1693,3687,4889 5,9,2,5,5,7
4122 1 210,559,1046,1671,2912,4078,4143 1,6,6,7,10,4,5
4123 0 197,356,358,426,1033,1655,1799,2141,2382,2962,3012,3458,4807 10,1,8,8,0,1,2,1,9,7,3,3,10
4124 0 339,1962,2241,2784,2962,3007,3208,4016,4148 4,6,3,3,7,2,3,4,8
4125 1 1181,1270,1502,1510,1824,2673,2981,3110,4227,4702,4714,4984 1,10,9,8,9,8,3,3,0,4,5,5
4126 0 107,899,988,1226,1435,1599,1624,2278,2360,2497,2979,3122,3842,4039,4306,4476,4522 2,2,8,2,3,0,2,3,1,2,1,5,3,0,4,8,7
4127 0 328,1585,2119,2956,3925,4664 5,10,6,9,6,7
4128 1 1425,1603,2286,2967,3516,4295,4802,4818 1,3,7,7,4,2,4,4
4129 1 764,886,940,1065,2347,3282,3486,4175,4871 0,7,3,0,5,1,0,1,1
4130 0 225,2189,2193,2571,2852,3800,3955,4187,4384,4568,4823 1,5,10,9,1,8,6,5,0,2,4
4131 0 119,318,537,843,853,1219,1815,2282,2410,2521,2633,3200,3772,3937,4069,4076,4332,4440,4449,4634 8,2,3,10,9,1,0,6,5,2,10,1,8,2,1,6,3,10,1,9
4132 1 355,690,800,2630,4676 1,7,3,5,6
4133 0 456,696,840,1972,2237,2337,3813,4178,4182,4777 5,10,9,0,7,2,0,2,9,5
4134 1 1813,2656,2769 4,3,9
4135 1 517,4406 4,4
4136 1 383,700,1237,2252,2435,2509,2520,2770,2938,2956,3280,3736,3783,3853,3977,4036,4374,4687 10,3,5,9,3,4,5,7,5,9,0,6,9,8,5,9,3,3
4137 1 42,1137,1364,1479,2368,2766,2787,3017,3334,3920,4146,4366 4,6,3,0,10,10,7,0,6,0,6,3
4138 0 1050,1343 8,7
4139 0 202,667,969,1662,2269,2771,4626 2,8,3,9,6,5,0
4140 0 100,392,427,448,813,920,965,1997,2927,3115,3125,3154,3237,4481,4730,4856 10,3,6,3,2,6,0,1,5,1,3,0,6,6,3,3
4141 0 285,292,1615,1949,2572,2598,2743,2788,3223,3621,4382,4881 1,5,0,9,9,2,2,6,9,3,0,0
4142 1 467,750,936,1499,1549,2819,3381 0,2,3,5,1,1,3
4143 1 191,307,784,970,1097,1329,1389,2058,2234,2451,2654,2796,3951,3953,4041,4436,4620,4800 5,9,0,3,1,4,0,2,9,9,5,10,4,1,9,5,0,5
4144 0 577,632,797,826,827,1776,1807,2040,2315,2451,2565,2692,2836,3080,3429,3463,3675,4540,4554,4605 4,10,1,9,5,7,8,10,9,9,2,0,1,8,7,6,7,4,7,8
4145 0 572,685,1028,1499,1572,1635,1813,2901,3008,3054,3347,3456,4016,4279 9,9,4,5,7,4,4,9,9,1,6,7,4,4
4146 1 1554,1719,1721,2177,2368,2388,2949,2993,3611,4848 7,7,10,1,10,1,5,3,10,0
4147 1 329,612,642,712,1087,1621,2695,2764,4577,4866 2,7,4,5,1,8,3,9,0,0
4148 0 85,151,272,366,1053,1757,1851,2503,2722,3607,4002,4159 9,4,6,0,2,10,4,8,10,4,4,6
4149 0 1900,1952,2245,2444,2598,3007,3117,3195,3517,4250 1,1,4,6,2,2,1,5,0,7
4150 1 688,4826 8,4
4151 1 771,779,975,993,1509,1825,1841,4317 2,0,4,1,1,1,7,7
4152 1 971,2684,2758,2776,2782,3332,3367,3540,4311 8,4,6,8,2,10,1,8,8
4153 1 439,1615,1678,1864,3293,3461,3534,3559,3853,3911,4098,4148,4614 3,0,6,6,10,5,7,1,8,1,7,8,5
4154 0 300,1047,1127,1970,2218,2614,3020,3904,4178,4222,4431,4826 8,4,0,4,8,8,8,8,2,6,5,4
4155 0 193,236,347,860,862,1604,1728,1743,1754,1792,1876,1917,1921,1933,2266,3074,3212,3550,4305,4324 5,2,1,6,4,6,8,2,1,10,0,5,6,9,6,0,2,6,10,9
4156 0 490,644,857,1100,1154,1962,1997,2219,2629,3147,3332,3367,3664,3864,4098,4233,4253,4520,4788 0,1,9,3,5,6,1,7,3,6,10,1,10,1,7,9,3,10,7
4157 1 38,176,233,950,1434,1680,1843,2383,2480,2600,3180,3573,3722,3938,4221,4358,4518 8,4,4,0,0,9,2,4,8,8,4,4,0,1,10,3,9
4158 1 1062,1471,1639,2869,3342,3530,3714,3891,4361,4864 4,6,4,8,4,2,3,9,10,7
4159 0 275,540,1209,1592,2346,2663,3210,3648,3791,4155,4176,4207 2,6,6,7,3,3,0,6,7,3,3,6
4160 0 1252,1336,1674,2481,3466,3685 9,10,5,5,10,3
4161 0 65,633,660,733,919,1375,1405,1567,1600,1624,1752,1897,2406,2647,3691,3834,4405,4520,4686,4936 9,0,0,5,5,1,5,10,3,2,3,2,8,8,10,3,6,10,10,7
4162 0 40,239,334,790,821,1032,1820,2245,2493,2577,2960,3509,3727,3926,3949,3969,4500,4608,4629 4,7,3,3,9,9,5,4,7,9,9,3,1,10,8,10,5,3,0
4163 0 405,432,1101,1795,4176 6,0,2,8,3
4164 0 31,365,412,3195,3989,4521 10,10,8,5,3,6
4165 1 96,588,716,829,848,1076,1754,1880,2199,2429,2914,2928,2933,3464,4005,4451,4703 4,6,8,4,6,5,1,9,6,3,5,7,4,9,3,3,10
4166 1 1982,2293,2611,2674,2960,3114,3352,3870,4408,4618,4778,4852 7,4,4,10,9,0,5,10,9,7,7,0
4167 1 2438 10
4168 0 3533,4201 2,2
4169 0 787,945,1081,1278,1511,2341,2360,3108,3305,3951,4487,4934 2,6,3,9,5,7,1,8,6,4,5,7
4170 0 283,1525,2312,2617,2683,2778,3291,3852,4774 7,0,3,2,10,5,1,3,9
4171 1 368,1058,1161,1685,2786,3129 9,9,7,8,4,6
4172 0 293,1085,1137,1247,1284,1350,1730,1902,1905,1952,1962,2197,2657,2938,3492,3951,4687,4800,4844 7,4,6,7,5,3,4,2,2,1,6,9,3,5,7,4,3,5,5
4173 1 868,1405,1471,2011,2792,3421 7,5,6,7,1,4
4174 1 190,206,238,448,519,642,705,1093,1557,1744,2023,2295,2751,2843,2846,3101,3795,4145,4426,4537 7,9,6,3,9,4,0,8,0,2,9,8,0,4,0,9,8,4,8,0
4175 0 1762,4701 3,3
4176 1 367,1275,1462,1920,2333,2514,2589,2796,2930,3739,3872,4237,4550,4959 6,5,8,5,5,5,0,10,8,0,5,9,4,2
4177 0 201,341,373,2067,3010,3705,4734 10,10,6,8,0,1,6
4178 0 177,396,889,1021,1447,2028,2107,2415,3254,3262,4009,4282,4516,4565,4637 0,6,0,9,5,6,10,10,0,10,5,0,6,7,10
4179 1 1266,1754,2087,3846,4404 9,1,1,1,1
4180 0 1739,2196,2954,3125,3355,3687,3904,4013,4448 6,5,8,3,10,5,8,10,8
4181 1 502,538,682,1211,2327,2615,2783,3723,4185,4535 5,0,5,5,9,7,7,6,1,1
4182 0 1463,4186 8,6
4183 0 3257,3563 8,6
4184 1 106,2341,3751,3752,3990,4649 10,7,5,5,8,0
4185 1 209,362,720,897,929,1036,1058,2022,2510,2611,2758,3005,3497,3836,4087,4261,4748 9,3,5,3,3,9,9,5,5,4,6,1,8,5,5,9,9
4186 0 160,1374 0,5
4187 1 24,347,1253,1260,1391,1452,1962,2189,2336,2384,2428,3131,3153,3523,3563,4727 4,1,8,3,7,10,6,5,7,3,9,6,7,10,6,5
4188 1 60,235,982,1421,1635,2392,4306,4680,4845 6,2,9,5,4,8,4,5,5
4189 0 258,332,433,474,1556,1833,1957,2035,2042,2141,2147,2276,2691,3416,3760,4762 8,5,4,6,7,3,4,0,1,1,6,3,4,4,5,10
4190 1 186,274,395,4290 5,5,6,9
4191 1 30,77,428,564,669,1673,2351,3503,4246,4534,4674,4693,4928 9,10,5,8,1,1,0,8,8,9,8,9,0
4192 0 3135 0
4193 0 71,783,1118,1961,2028,2321,2656,4039,4828 0,9,9,1,6,0,3,0,0
4194 1 131,340,380,477,549,609,685,1014,1127,1202,1451,1569,1781,2192,2235,2593,4062,4772 8,9,5,9,9,10,9,4,0,3,4,10,5,8,4,8,8,9
4195 1 703,3057,4358 2,9,3
4196 0 151,167,367,790,812,1095,1261,2096,3063,3341,4108,4111,4419 4,9,6,3,8,3,9,5,6,6,7,1,9
4197 1 377,927,1096,1248,1801,1812,1817,2121,2152,2402,2664,3066,3517,3728,3850,4794 4,4,5,7,4,4,10,10,5,5,9,2,0,9,7,0
4198 0 273,958,1061,1107,1194,1253,2167,2597,2994,3177,4496,4533,4711,4793 4,8,6,10,9,8,2,9,6,7,6,8,7,8
4199 1 671,885 8,5
4200 1 181,350,739 2,8,5
4201 1 1317,1499,1505,1771,1871,1922,1946,1976,1996,2765,3341,3664,3703,3941,3975,4756,4882 8,5,1,10,1,10,2,6,7,5,6,10,2,4,2,9,3
4202 1 3559 1
4203 0 18,301,641,747,2185,3393,4323,4577,4588,4957,4989,4997 3,9,5,9,8,1,4,0,6,4,10,0
4204 1 310,620,1042,1394,1988,2426,2441,2600,2791,2861,2886,2896,3101,3427,3766,4749,4806 6,6,5,4,5,4,0,8,6,1,10,0,9,5,3,0,0
4205 1 229,1153 0,0
4206 0 2110,4574,4983 3,1,7
4207 1 226,380,865,1042,1134,1710,1948,2494,2784,2961,3141,3240,3362,3621,3659 6,5,7,5,0,8,1,4,3,0,10,6,1,3,10
4208 0 27,550,1415,1539,1960,3021,3310,3472,3560,3614,3616,3891,4353,4767 10,0,6,0,0,7,5,1,4,3,5,9,8,2
4209 1 680,1246,1546,1749,1948,2152,2637,3136,3801,3848,3867,4031,4291,4609,4756 5,7,0,7,1,5,6,1,7,4,10,7,5,9,9
4210 0 260,433,738,757,1283,1683,1793,1972,2645,2870,2875,2952,3640,4133,4231,4615,4975 0,4,3,2,9,4,7,0,4,1,2,9,6,3,9,4,1
4211 1 2224,2725,3081,3345 5,1,1,3
4212 1 1628,4472 7,1
4213 1 119,859,972,1977,3624,3793,3881,4794,4843,4964,4968,4997 8,0,1,10,0,9,5,0,1,8,3,0
4214 0 272,401,457,518,757,850,912,988,1092,1218,1294,1597,1683,1849,2226,2988,3200,3439,4442,4756 6,2,10,7,2,6,5,8,0,1,10,7,4,3,10,2,1,0,10,9
4215 0 174,468,706,1479,2437,2631,3350,3514,3591,4744,4840 4,1,6,0,8,5,10,5,3,4,10
4216 1 295,2436,2628,2994,3423,3571 9,2,6,6,4,10
4217 0 908,2988,3626,4684,4925 3,2,4,0,2
4218 1 1141,1586,2314,2935,3745,4169,4664,4823,4965 10,5,5,8,5,6,7,4,6
4219 1 181,4500 2,5
4220 1 1064,1076,2381,2531,2804,2950,3048,3172,4895 2,5,4,5,9,3,1,4,10
4221 0 3207,3392 8,6
4222 1 266,2569 5,9
4223 1 394,592,1421,2823,4892 2,9,5,7,9
4224 0 304,461,1289,1485,1728,1767,2233,3931,4603 3,6,1,10,8,1,10,0,2
4225 1 321,4403,4598,4867 3,5,4,2
4226 0 275,918,1076,1226,1263,1459,2702,2805,2833,2849,3227,3323,3443,3528,3841,3978,4435,4888 2,0,5,2,5,2,5,1,6,8,0,4,7,8,7,1,10,10
4227 1 847,861,1459,1729,2044,2067,2675,3038,3392,3502,4529,4837 4,9,2,1,1,8,9,3,6,10,10,4
4228 1 397,1378,1528,1885,1959,2268,2315,2651,3353,3685,3918,4225 2,5,2,0,2,5,9,5,0,3,7,1
4229 0 400,780,945,2690,3175,4040,4156,4800 8,2,6,4,2,5,8,5
4230 1 34,649,1013,1213,1281,1394,1469,1773,2336,2380,2906,3585,4022,4095 2,5,2,8,9,4,4,4,7,6,8,4,1,7
4231 1 3,622,788,858,1423,2016,2162,3358,3852,4463,4522,4571 8,2,7,6,8,0,2,7,3,3,7,2
4232 1 535,985,1630,2766,4347 0,8,0,10,4
4233 1 92,222,276,704,731,791,866,951,1388,1918,2030,2687,2942,3148,3312,3545,3598,4186,4217,4766 1,4,7,4,4,8,9,4,2,0,8,0,8,10,6,1,1,6,4,0
4234 1 694,841,986,1425,2271,2550,2865,2920,3582,3919,4035,4052,4416 3,6,1,1,1,7,4,0,10,4,1,8,8
4235 0 740,961,3913,4558 7,9,4,6
4236 0 27,107,303,427,676,1603,1689,2009,2389,2753,2913,3374,4097,4155,4197,4732 10,2,9,6,3,3,8,2,0,6,3,2,6,3,3,7
4237 1 1353,1679,2676 8,10,4
4238 1 181,226,482,1200,1297,1399,1607,1638,2439,2987,3086,3319,3887,4197,4472,4599,4754 2,6,3,6,10,2,2,1,7,9,7,3,2,3,1,7,10
4239 1 1252 9
4240 1 1114 8
4241 1 242,272,415,424,809,1319,1610,1908,2118,2733,3381,3596,3797,4462,4708 5,6,6,4,1,6,0,7,2,10,3,6,9,0,10
4242 0 297,412,567,822,846,882,1174,1247,2244,2267,2278,3474,4698 7,8,5,10,4,10,0,7,3,5,3,10,9
4243 1 114,368,486,735,923,2083,2472,2520,2660,2980,3309,3313,3789,4066,4544,4561,4648 1,9,10,2,7,0,2,5,1,8,3,3,6,1,0,3,7
4244 0 24,185,375,427,724,1254,2656,2698,2925,3398,3965,4016,4222,4843 4,4,10,6,8,5,3,6,4,10,10,4,6,1
4245 1 451,1497,1526,1759,3852,3901,3949 4,10,4,0,3,4,8
4246 0 362,450,803,1864,2621,3953 3,7,7,6,2,1
4247 0 512,4056 8,4
4248 0 356,860,1217,1673,1946,3695,3906,4634 1,6,1,1,2,9,5,9
4249 1 68,981,1060,1105,1497,1776,1877,2590,3268,3907,4001,4138,4258,4447 10,10,6,1,10,7,2,8,4,10,6,3,4,4
4250 0 455,1058,1986,2963,4607 9,9,3,8,10
4251 0 781,885,989,1156,1175,1389,1705,1863,2586,3063,3082,3621,3636,3718 7,5,0,2,5,0,6,4,4,6,1,3,3,7
4252 0 388,699,1385,1968,2300,2909,4333 7,4,0,1,7,0,3
4253 1 144,226,305,388,462,750,1232,1955,1963,2424,2662,3075,3759,4373 1,6,3,7,9,2,2,4,4,10,10,8,1,2
4254 0 599,1203,1771,2115,3793,4973 6,9,10,0,9,5
4255 0 736 2
4256 1 1469,1939 4,7
4257 0 15,731,870,1157,1228,1270,1277,1828,2005,2605,3227,3269,3919,3987,4375,4479 3,4,6,8,9,10,10,1,8,2,0,8,4,4,7,3
4258 1 358,538,699,896,1172,1892,2047,2293,2355,2410,2710,3107,3315,3811,4217,4274,4295,4694 8,0,4,4,6,7,10,4,0,5,5,10,3,0,4,5,2,3
4259 1 2042,2631,3665 1,5,6
4260 1 29,289,626,690,792,1238,1286,1337,1501,2276,2592,2702,2727,2771,3278,3862,3978,4098,4114,4133 1,5,5,7,10,8,0,3,6,3,0,5,6,5,5,7,1,7,9,3
4261 1 1050,1177,2206,2629 8,1,9,3
4262 0 424,736,835,1146,1221,1902,1915,2386,2682,3213,4077,4348 4,2,5,3,1,2,0,4,1,6,9,10
4263 1 225,233,1263,1288,1471,1694,1699,2521,3239,4380 1,4,5,0,6,1,10,2,8,2
4264 0 680,695,1249,2543,3115,3126,3225,4569,4671,4806 5,4,1,9,1,1,2,2,10,0
4265 0 43,224,831,1893,2654,3611,3808,4341,4644,4654,4699 5,7,0,8,5,10,9,6,9,1,3
4266 1 67,148,223,765,878,1247,2576,2901,2949,3070,3097,3398,4410,4635,4656,4733,4757 10,6,2,9,1,7,3,9,5,10,7,10,1,7,0,2,9
4267 1 1335,1883,1936,3882 1,2,2,2
4268 1 312,365,860,1981,4090,4107,4527,4589 6,10,6,5,1,4,9,4
4269 0 994,2518,3812,4231,4417,4985 1,8,4,9,3,2
4270 1 584,822,1481,1997,2715,2977,3289,3328,4025 5,10,5,1,4,8,5,6,0
4271 1 296,326,344,462,723,766,1569,1701,1952,2004,2027,2106,2182,2220,2594,2862,2930,3769,3806,4221 9,0,5,9,1,4,10,5,1,6,9,2,6,6,3,10,8,9,0,10
4272 0 403,546,712,896,1523,1909,2064,2397,2483,2663,2824,3552,4023 6,1,5,4,0,6,8,6,2,3,10,4,2
4273 1 52,502,822,885,1024,1122,1298,2070,2217,2362,2746,2861,4210 4,5,10,5,4,9,5,8,5,4,9,1,9
4274 1 247,556,1164,1479,1482,1608,1955,2711,3477,3884,4758 1,6,10,0,3,8,4,2,6,3,10
4275 1 17,1200,1510,2506,2712,3193,3369,3387,3630,3757,3829,4283,4483 10,6,8,8,3,3,5,1,2,4,3,6,2
4276 1 201,503,1201,1863,3259,3712,4771 10,10,3,4,10,4,0
4277 0 288,480,1422,2012,2809 0,5,4,2,4
4278 0 207,593,855,899,1938,2145,2925,3064,3261,3389,3692,4473,4744,4756,4982 6,3,3,2,5,8,4,7,4,3,1,1,4,9,5
4279 0 2232,2968,3713,4660 0,8,8,10
4280 0 417,619,808,1486,1538,1811,2056,2323,2516,2895,2938,3432,3799,4094,4782 2,6,0,6,8,7,5,0,10,10,5,6,9,0,9
4281 1 711,721,1133,1148,1298,1418,1512,2352,2397,3031,3185,3192,3910,4327 3,6,3,2,5,2,4,2,6,8,5,6,10,9
