

0 0 11403,19938 1,6
18461 0 3085,3208,3384,4168,4782,4800,5183,6612,7630,9841,10525,11497,12600,12703,12910,12994,15171,17325,18298,19358 7,3,10,10,7,10,3,1,3,3,10,0,1,2,0,1,6,7,9,5
18462 1 3049,12244,16705 6,9,2
18463 1 2445,3632,7376,9125,12814 1,10,5,2,6
18464 0 5805,6085,6486,7588,11966,12669,16624,17481,19829 9,3,1,6,2,6,2,5,7
18465 1 247,2277,2425,2522,5566,6921,11092,12628,12630,16622,19941 3,4,9,3,0,3,9,2,4,5,6
18466 0 340,2846,3297,7583,9598,9614,11850,13456,16388,18334,19284 9,1,10,8,4,0,0,3,2,9,3
18467 0 466,3294,6721,6824,7027,8264,9115,11389,12280,14101,18436,19747 9,0,10,4,4,2,4,6,8,7,1,9
18468 1 6263,6569,9445,10834,12384,14357,17006,17019,19317,19940 5,2,9,7,3,6,6,2,3,2
18469 0 643,9526,14880,15117,15935,16364,19785 10,8,0,2,10,8,5
18470 1 463,6030,6352,6589,8132,9334,14891,15857,16877,19564 1,5,0,4,0,1,1,2,9,2
18471 0 2095,2623,2686,5742,8547,8569,10147,11370,13528,13963,14928,18550 6,6,1,2,10,2,10,6,4,2,4,5
18472 0 258,1286,1891,2786,2825,6705,7354,7410,7595,7983,9017,10339,10688,11968,13438,15589,16739,17861 7,2,1,9,8,3,1,5,7,1,8,2,1,5,4,8,2,3
18473 0 548,3750,4536,5159,6642,7929,8680,9049,9879,10247,10948,11589,13619,13640,13764,15092,15345,15999,17549,19863 4,0,8,8,6,6,6,6,4,9,3,1,8,10,1,0,0,2,3,4
18474 0 1332,5327,6743,10148,10515,11048,12838,14424,15650,15924,17763,18638,19235,19594,19722 6,0,5,1,6,10,8,6,10,1,3,4,0,1,3
18475 1 3597,4889,8138,12988,17213,17698 5,8,7,7,6,2
18476 1 5690,15028 1,6
18477 1 1714,2954,3038,3203,6755,9135,10781,14581 4,0,8,10,8,0,2,7
18478 1 700,1358,5251,5862,7548 6,3,0,2,3
18479 1 1024,1462,1760,4958,6431,10564,11560,11793,12499,12906,13133,14359,15347,17431 9,6,9,7,5,8,10,9,7,10,10,0,3,6
18480 1 85,1778,3143,4735,4787,6470,7214,7738,9260,9653,10492,11107,13036,13553,15888,18376,19412 6,4,10,0,10,3,6,9,3,1,3,10,10,6,9,10,7
18481 1 18584 5
18482 0 3757,4263,6226,10376,13389,14952 1,6,10,7,0,4
18483 0 3471 5
18484 1 945,3468,6233,8009,8144,8600,9786,10059,10637,17250,17264 8,3,4,6,8,10,4,1,4,3,7
18485 0 2542,6338,9179,10978,13350 5,0,5,5,6
18486 1 19,2727,7489,11220 8,9,5,5
18487 1 4625 6
18488 0 304,499,2146,2487,2602,3384,7720,8587,9364,10636,12004,12190,13881,14063,14484,16741,17776 1,10,3,6,4,10,10,7,9,4,6,5,5,4,7,1,8
18489 1 9166,11852,18890 2,5,5
18490 0 5243,6494,8841,13518,15732 2,5,6,2,6
18491 0 2457,3909,4341,7491,13320,13499,15069,15143,15729 3,10,9,6,10,2,5,10,0
18492 0 570,903,1283,1686,2943,3543,4657,5194,5489,12131,14385,15150,15379,17194,19719,19869 5,3,7,5,3,6,7,9,0,7,2,2,9,5,3,5
18493 0 1050,4653,5814,8803,9434 0,9,6,10,4
18494 1 9429 1
18495 0 721,787,1121,3968,5045,5412,5664,6100,6248,10234,10311,11165,12206,14692,16572,17930,17989,19103 2,3,0,10,10,7,1,1,4,9,10,1,0,5,9,1,8,7
18496 1 99,1275,2289,2816,3330,3916,3952,4173,4501,8996,10334,15937,17416,19266 7,4,2,10,3,1,8,3,8,5,4,1,10,5
18497 0 1948,3602,5446,9130,10829 3,7,9,9,10
18498 0 707,3168,3443,3765,5755,8124,12317,13188,15850 9,3,9,8,10,0,5,5,6
18499 1 403,709,1629,4429,4816,5005,5025,7037,8378,8903,9330,10545,12798,13643,13770,15180,15824,16381,16819,18318 2,9,0,9,1,5,10,3,5,8,10,3,8,2,9,9,9,8,8,7
18500 0 6395,9861,13443,14523,15067,15135,16531,17174,17892,19685,19720 9,4,1,10,1,10,6,10,9,0,0
18501 0 1600,1631,2357,3424,3938,4522,5062,5174,5863,8023,9024,12024,12034,13496,13986,16118,16670,16914,18513 4,7,6,5,6,8,9,9,3,1,10,3,3,5,6,6,7,8,9
18502 1 1133,8964,9552,9760,9817,10509,11868,12696,14227,14290,16812,17595,19225,19329,19557,19770 9,9,4,3,6,2,4,5,9,10,5,3,7,1,5,1
18503 1 2778,4917,5409,8021,9892,11099,13182,14610,16732,17873,18355,19227 1,10,6,10,0,5,0,4,3,10,7,10
18504 1 2877,3796,3798,4670,5746,6372,6481,11836,12043,12266,14363,16411,17330,17352,18174,18220,19124 3,1,5,1,0,10,1,1,6,6,5,4,1,8,3,4,10
18505 0 1907,2249,3601,4162,4303,4908,5414,6904,9243,9967,10088,13531,14434,16980,19575 3,9,6,6,10,9,0,1,2,6,5,5,0,5,10
18506 1 1835,5274,5390,6732,7256,7345,8247,8643,9932,10118,11628,15686 4,6,3,10,3,5,9,5,0,9,0,5
18507 1 408,669,742,3675,10235,10699,12216,13896,16483,17467,17556,19818 1,5,8,6,10,8,10,7,5,7,0,0
18508 1 2681,3838,5170,6428,10142,10289,13995,14599,17728,18785,19868 8,0,10,5,1,2,4,2,5,9,8
18509 1 6658,6801,7064,8268,9841,10842,15814 3,5,1,3,3,5,4
18510 0 3414,4251,6592,10109,11574 2,6,1,7,9
18511 0 1824,3650,8447,10729,11315,15854,17586,17846,18595,18776,19584 0,10,3,2,2,6,9,1,5,0,5
18512 1 1355,1661,1947,2902,3721,5274,9096,10941,11071,14464,15315,15432,16347,17989,18014,19085,19141 7,0,8,1,8,6,3,6,9,2,5,3,10,8,1,2,2
18513 1 1637,4203,6371,7359,7743,8955,11499,12337,12677,12955,14672,15486,16305,16331,16359,17298,17402,17919,18736 7,6,6,7,3,2,10,10,9,10,9,7,0,10,0,7,0,8,4
18514 1 482,2227,10739,11411 5,9,8,8
18515 1 1340,1909,2823,3403,5596 8,7,2,8,4
18516 0 2200,2445,8722,12297 6,1,6,10
18517 1 630,1455,2645,2974,3451,3549,4385,5211,6918,6937,7418,7664,9398,9477,9809,12010,15286,16583,16636,18300 3,9,2,1,1,7,9,10,6,8,3,6,2,2,0,3,4,9,10,6
18518 0 1101,2709,6009,10503,17609,18397 2,7,4,4,9,9
18519 1 1118,2554,2838,3156,4908,8838,11596,11947,12571,14407,16869 0,7,6,2,9,1,8,1,7,2,4
18520 0 3527,5483,6247,6630,7095,9339,9595,11340,11759,11879,15818 7,5,4,9,5,0,0,0,9,9,9
18521 1 974,1736,4249,5402,6248,7346,8942,9507,9774,13904,14707,19138 1,2,5,4,4,1,10,2,1,6,0,3
18522 0 7208,8052,10486,15894,17351,18986,19835 1,4,10,7,9,2,5
18523 0 1039,3405,3562,3809,6996,8099,10080,15801,16358,17364,17714 8,10,5,5,5,4,2,7,7,6,3
18524 1 8,2481,2515,6621,7070,8850,9723,12842,14986,15632,15831,16506,17381,18312,19124,19917 6,9,1,0,5,9,4,10,0,0,10,1,9,1,10,7
18525 1 1938,3797,6135,6675,8084,8895,8975,9828,14085,14701,17767 8,8,8,5,2,2,3,10,0,8,6
18526 0 534,2564,5297,6007,8118,11058,11909,12503,12669,12905,14351,17093 2,4,6,9,1,2,5,4,6,8,2,6
18527 0 68,169,4130,4783,5922,8497,9529,11824,13572,16352,19277,19437,19569 0,1,0,5,3,6,3,5,0,6,8,2,0
18528 1 8324,9330,14656 4,10,8
18529 0 6166,6885,10632,18836 8,6,6,10
18530 1 3410,3804,6311,6576,10933,12294,12428,13831,16470,18753 6,8,4,4,10,9,10,0,9,0
18531 1 59,1436,1679,1962,3399,4374,4555,6743,6995,9859,10771,12287,18551,19980 7,7,5,8,6,6,1,5,10,7,5,6,8,4
18532 0 12495 1
18533 0 17170 5
18534 1 435,702,3027,3208,5088,6399,6646,8810,8962,9899,12239,14519,15127,15606,19095,19730 2,1,4,3,0,7,3,6,9,3,7,9,3,4,4,10
18535 1 1539,2069,4930,11061,11286,11651,13351,14221,16711,16817,17692 6,2,8,6,7,4,3,5,7,5,4
18536 0 10370,12795,19140 10,4,0
18537 1 663,1949,2190,3284,6715,7725,8140,8680,9208,10064,10086,11118,12063,12806,15281,15865,16427,19654,19797 1,9,0,0,2,2,7,6,3,5,4,4,6,4,9,3,3,1,7
18538 1 4388,6253,6571,9049,14719,15442,17632,18656,19073,19929 2,3,10,6,0,2,10,6,4,8
18539 1 5,201,3630,3954,5739,6659,9133,9465,9466,9543,10578,11513,13173,14002,14520,16508,17378,17514 8,2,2,4,1,1,0,10,4,9,9,7,3,7,5,1,4,4
18540 1 927,2010,2593,2782,3138,6189,7182,7354,8865,11292,11723,11935,13207,15222,17096,17599,17989 8,1,5,10,9,2,9,1,4,7,10,8,8,0,5,2,8
18541 1 2952 5
18542 1 1254,2065,5838,6378,6535,6680,7172,10322,14134,14957,17677,19970 10,0,1,6,5,4,5,0,10,1,5,5
18543 1 2586,5108,7624,8132,8163,9761,9804,13776,15620,16474,19346,19970 5,5,1,0,2,9,7,0,0,0,8,5
18544 1 1139,1299,1994,5656,6619,19184,19284,19397 9,4,1,3,2,0,3,0
18545 0 2554,4003,7328,9892,19085 7,4,2,0,2
18546 0 1400,10114,13363,19675 3,1,3,9
18547 1 3828,4036,4318,5979,7070,7478,7944,8574,9311,10790,12454,13039,17829,18841,19596 3,3,8,1,5,2,6,8,5,5,7,6,8,0,0
18548 0 11455 4
18549 0 2594,3655,5004,6064,8679,8891,9971,10076,11599,17011,19670 8,8,2,6,7,6,9,6,9,2,7
18550 0 592,3603,4293,4305,4769,5583,5858,6985,13596,15487,18402,19864 0,5,1,8,9,4,6,10,4,5,5,5
18551 1 2308,5969,6957,12381,12800,13281,15280,17460,19010,19603 1,4,6,8,7,0,10,1,6,5
18552 1 244,1895,1907,4172,5426,6277,19496 5,0,3,2,7,4,0
18553 0 237,2399,5373,5602,11380,11912,14239,14926,15886,16716,17365,17579,17933,17980,18810 0,5,10,0,1,3,8,8,7,1,6,8,1,3,4
18554 1 1435,6382,17910 1,0,2
18555 0 1412,5527,11701,18446 7,2,1,3
18556 0 1885,5235,12767,12845,14259,14621,14883,15693,16672,17777,19815,19916 2,5,1,0,3,0,6,3,2,6,9,7
18557 0 1051,14629,14993,18994,19720,19884 5,4,4,10,0,9
18558 0 630,4232,5921,6838,6963,7513,9545,12698,13248,13664,13857,13943,14312,14430,16067,17724,18172,19884 3,10,0,6,5,3,3,10,3,5,10,2,1,5,8,5,7,9
18559 0 3585,7759,8308,9668,10691,12174,14390,15465,16948,18266,18563,19009,19198,19212 2,10,2,2,6,1,4,4,0,1,2,0,5,5
18560 0 403,1118,3137,4795,8091,8545,8890,9944,14720,15213,15671,16156,16606,16798,17483 2,0,5,3,2,7,10,5,7,10,5,6,10,6,3
18561 0 665,1168,1630,3246,3759,4353,5937,5963,6412,8238,8484,8799,14793,18470,19443 4,2,4,7,10,3,9,6,2,2,4,7,9,0,5
18562 0 1280,5927,8259,9356,10489,10814,12207,17212,17563,18766,18997 3,10,0,9,5,2,0,3,6,6,5
18563 0 43,53,150,248,3186,4459,5271,8060,10186,11088,12542,18365,19959 8,4,10,3,3,5,9,7,6,9,3,10,2
18564 0 2611,3891,5270,6120,13337,13498,13614,15502,16340,16370,19832 4,6,8,1,9,7,5,6,9,9,9
18565 0 1581,3325,4957,5211,7949,9327,10084,14045,19560,19849 6,1,7,10,5,9,6,7,6,7
18566 0 638,2396,3226,5233,7706,8432,9054,9058,10313,12708,13675,13710,15880,17521,19045,19163,19837 10,9,9,7,2,9,8,6,2,5,1,8,5,5,3,5,5
18567 0 3017,10252,15569 7,5,2
18568 1 473,680,730,2631,4622,4703,7813,11209,14230,15886,15906,17270,17852,19454 3,6,0,2,2,5,9,2,9,7,8,9,5,0
18569 0 36,3998,4600,10011,10561,10715,16372,17992,18149,19814 6,3,2,1,9,2,5,3,2,3
18570 1 169,1151,1678,6006,6204,7630,9277,9417,11646,11825,11924,12026,12111,12219,13041,14410,19917,19964 1,7,0,8,8,3,10,9,9,5,4,2,1,3,6,8,7,3
18571 1 8978 2
18572 0 104,872,4007,7620,9340,10810,11330,13133,14352,14367,14656,14674,15502,15757,18620,19205 5,3,4,8,10,2,9,10,1,8,8,8,6,8,4,10
18573 1 4841,5089,5648,7094,8605,12330,12529,14039,14639,15199,16565,17073,17191,17265,17856,18299 2,3,8,0,0,10,2,5,0,5,1,5,9,2,3,0
18574 0 5808,5993,6861,8627,9494,9933,12372,13474,14500,18371 9,7,8,0,7,8,3,0,0,6
18575 0 583,2239,6385,6410,6974,7212,7788,9330,9674,12567,15120,17256,17507,18892,19157 0,8,5,10,1,10,7,10,5,6,1,9,5,9,0
18576 0 2993,3866,7132,8018,8636,11926,14724,19353 10,10,1,10,8,5,9,9
18577 0 1352,1733,2381,3090,4950,4980,8648,9004,11148,12009,13358,14146,14445,15479,19484 0,2,1,4,5,0,7,6,0,7,6,10,5,5,0
18578 1 4759 4
18579 1 10327,15147,16559,18700 9,2,8,1
18580 0 49,418,1265,1936,5168,5227,6054,8246,12429,12679 10,3,4,10,0,9,6,9,0,9
18581 1 1434,1978,3075,4201,4616,8270,12504,12758,12900,14080,14665,16720,16747,17144 2,7,4,6,1,2,2,10,2,3,3,8,10,4
18582 0 4936,5340,9357,12846,13063,19739 8,3,3,2,1,1
18583 0 1526,2930,6575,7958,10199,10747,10910,13881,16411,16656 5,6,2,5,2,1,8,5,4,6
18584 0 344,463,3375,5286,5648,6133,7338,8265,8536,8783,9865,10048,13974,16594,16874,17321,18837,18842 3,1,4,7,8,4,7,3,0,10,9,3,9,2,2,1,1,9
18585 1 471,2386,2637,3619,6165,6360,7487,7649,8181,8701,10999,14146,15351,15570,15658 5,6,3,3,6,1,2,9,0,6,4,10,2,9,2
18586 0 1423,1807,3682,4995,5094,6053,6231,6284,9397,11467,11525,11788,11854,14885,15141,18232 10,6,0,9,7,8,8,5,6,10,4,2,3,5,9,2
18587 0 537 9
18588 0 423,504,2761,3045,3254,3383,3553,4614,6119,8038,10232,12005,15249,15406,15641,15825,18908 8,6,2,1,9,7,6,1,6,1,0,4,3,5,9,6,6
18589 0 296,2657,7393 8,10,0
18590 0 823,2984,3099,3468,4615,5933,6411,7763,10253,11636,11911,14369,14889,15815,16419,16824,17777,17789 2,3,6,3,3,5,1,4,2,3,9,10,8,6,6,9,6,9
18591 0 1430,4306,8085,8893,9669,10993,14881 8,3,7,6,1,10,5
18592 1 1230,2585,2820,5388,6081,6333,8180,9035,11234,13073,13680,14747,15539,19859 8,4,8,6,9,0,4,1,5,9,0,10,10,3
18593 1 924,1270,2175,4732,5806,6824,7407,10931,16386,16442,18821,19455 4,7,2,7,10,4,7,0,1,3,0,0
18594 1 6798,10180,15495 7,0,6
18595 0 3705,6096,7567,11211,16754,19557 5,0,3,2,2,5
18596 1 179,1825,2209,4747,7041,7910,8334,8374,9351,10343,11021,12674,13204,14398,15126,16215,16422,17441,18687 9,1,5,7,4,9,3,7,2,6,5,4,4,0,1,10,4,9,1
18597 0 680,4518,5470,5487,6102,6172,7576,7917,8010,8131,12217,12514,13748,18298,19530,19596 6,5,1,4,9,8,10,0,3,4,0,2,5,9,7,0
18598 1 754,949,2071,2185,2449,4776,4958,4978,6479,6745,7847,10692,13740,14394,15262,15707 5,2,8,6,5,8,7,10,7,6,2,9,8,8,1,2
18599 1 635,1997,6056,16671,17552 5,6,5,2,3
18600 0 1083,2024,4202,9946,10143,14783,15021,16073,19168 5,0,1,9,2,7,6,9,1
18601 0 1263,4071,4434,5421,6044,7712,8015,12538,15608,19628 0,9,3,3,0,6,7,2,4,2
18602 0 1546,3957,4150,6274,7977,8206,8841,12043,13202,13946,14947,14971,16580,17636,17645,18219,19877 6,5,9,6,0,1,6,6,5,10,2,4,9,6,0,5,9
18603 0 79,2000,2790,4268,4399,5099,5898,6508,8832,9660,12193,15008,15732,17615,19366 9,10,10,6,7,2,1,10,3,3,4,0,6,7,9
18604 0 1606,2382,4439,5944,5968,6988,7560,7679,13218,15437,16020,16029,17359 0,1,8,4,4,0,7,0,1,4,9,10,6
18605 0 2993,3816,5246,6703,8101,9683,10060,13769,14654,14672,15746,16231,17334,17750,19398,19657 10,4,9,2,0,0,1,5,10,9,9,1,10,5,0,4
18606 0 528,2376,10933,14263,16152 10,1,10,4,9
18607 0 728,16167 9,5
18608 1 9852,11261 6,2
18609 0 149,9902,18730 7,7,8
18610 0 2385,2829,3507,3869,4700,5063,5115,7519,9730,12402,12840,13148,13559,14315,15405,16542,17753,18995 1,7,5,0,8,8,8,9,7,8,3,0,8,9,7,8,7,8
18611 0 1827,2134,4017,4626,5610,6174,10584,10639,13704,13975,15507,15904,17006,17372,17552,18145,18168,18791 0,2,6,5,10,7,8,9,3,6,4,8,6,2,3,6,1,6
18612 1 14256,14310 1,2
18613 0 698,2834,3137,3633,5579,7028,7615,7955,8191,11012,14172,15690,15702,17926,19128 8,7,5,9,10,5,8,4,0,6,8,4,8,10,2
18614 0 3982,7373,7739,15702,16183,18664,19511 10,9,4,8,3,2,4
18615 0 3444,4075,4551,10756,11344,14308,15027,16684,19247 0,7,9,0,6,8,8,1,2
18616 1 2862,3655,5686,5995,8734,9771,12278,12453,13935,15985 3,8,6,5,7,2,9,6,6,9
18617 1 2487,2660,6240,9297 6,6,10,7
18618 1 2562,2641,4011,4476,5281,6778,10551,10974,13515,14007,14567,15419,17033,19926 9,8,1,7,10,8,5,8,0,6,8,8,9,1
18619 0 677 9
18620 1 551,725,3082,4273,5650,6068,7954,8614,13389,14457,16797 8,5,1,4,0,6,1,3,0,8,4
18621 1 1914,2482,5079,7073,9563,9610,10139,12212,13307,13801,14921,15389,15489,16003,19322,19724 5,9,10,3,4,2,8,6,8,4,4,1,3,6,4,10
18622 0 1952,3072,8835,9674,13629,16591 8,4,0,5,10,5
18623 1 708,4403,5060,6180,6871,7211,9797,11073,14317,14341,14548,16446 9,3,2,7,4,10,2,2,4,2,1,9
18624 0 2428,4866,9732,11644,12328,14638,14958,15335,16303,16546,19667 3,9,10,6,5,10,5,4,4,9,8
18625 1 41,531,1665,2139,3212,4925,8814,11179,13224,14008,15377,15495,16539,18857,19409 5,10,6,9,8,10,2,7,2,7,2,6,4,5,8
18626 1 4136,6248,9243 5,4,2
18627 0 139,466,856,2297,2749,5963,6221,6743,6872,7256,7657,9185,11426,11966,13597,15580,16367,16461,19954 7,9,8,0,2,6,0,5,0,3,3,1,7,2,6,6,3,2,1
18628 0 7958,19710 5,5
18629 0 509,725,1332,1387,2599,3180,3308,3677,3714,4528,8176,12533,12646,13427,14073,15518,15664,16367,19255,19306 6,5,6,0,2,4,3,0,2,5,6,9,6,6,10,10,3,3,7,5
18630 1 1120,4945,5698,8619,9323,12257,16175,17749 8,7,4,6,5,5,7,1
18631 1 1437,2601,6733,8074,10815,12259,12779,12968,14438,15987 10,5,10,4,4,3,0,2,8,7
18632 0 1225,2775,4931,5464,7068,13463,13739,14632,15054,17886,18912,19203,19743 0,7,6,8,1,3,0,4,2,7,9,4,0
18633 0 69,646,1406,1664,3736,4225,4266,5423,7958,7980,10296,10623,12450,12613,17467,17799,18836 3,2,4,10,0,0,10,10,5,4,0,10,6,6,7,6,10
18634 1 1943,10736,10762,15675,18079,18248,19442 5,1,8,0,8,3,8
18635 1 981,1360,1453,1606,3045,6402,7446,8156,10080,10346,10679,11982,12235,13161,15141,15737,16106,17180,19075,19679 3,7,9,0,1,6,3,7,2,0,6,3,9,2,9,8,0,5,2,3
18636 1 2659,3807,4821,5426,6049,7564,8775,9148,9595,11662,13158,13582,17838,18069,18470 0,3,7,7,10,3,6,1,0,5,1,1,5,7,0
18637 1 258,5529,7680,7698,8847,8964,9035,10447,11890,12465,16386,19575 7,5,0,5,2,9,1,0,2,6,1,10
18638 1 504,8668 6,2
18639 0 5824,12909 1,0
18640 0 1891,2783,3196,4124,6584,6891,7096,7523,9690,9946,16859,16885 1,0,1,7,0,4,2,5,4,9,2,9
18641 1 2526,2885,4730,5026,12699 5,4,4,8,7
18642 0 4265,5720,6379,16520,17115,18610 7,3,0,0,2,8
18643 0 1843,2619,4104,4574,4640,7573,8861,11191,11409,13903,15276,15664,16024,19080 1,9,6,2,4,0,0,5,5,6,3,3,0,3
18644 0 991,8375 10,0
18645 0 9986,11303,15712 2,7,8
18646 0 270,740,1112,5481,6056,9099,9382,9554,9982,10123,11158,13668,14652,17010,17414,18489,18959 0,9,5,0,5,7,5,8,7,3,8,0,1,3,10,2,8
18647 0 2079,4449,8689,13913,13984,16225,18734 4,9,2,4,8,2,1
18648 0 1688,9198,14637,15307,15603,16469,18793 2,6,7,5,7,0,6
18649 0 9160,12738 3,2
18650 1 833,858,2157,3010,3687,4119,5971,6954,7031,9238,10840,11168,11928,13611,15464,16414,16530,16878 10,9,0,1,4,3,2,3,0,3,3,6,9,4,6,5,4,3
18651 1 997,1697,2273,2580,4618,5450,6198,7365,7853,9136,10627,15785,16042,16305,16843,19771 8,6,4,9,6,2,1,7,2,10,9,0,0,0,10,3
18652 1 1150,1960,2291,4140,8727,9372,9410,15087,15265,15746,16151,16862,17194,18506 10,10,10,5,2,4,2,10,7,9,6,9,5,5
18653 0 357,2006,2958,4403,5301,10556,12106,12167,12248,13473,18092,18314,18322,18582 6,9,2,3,2,2,5,4,10,6,9,9,7,9
18654 0 498 0
18655 0 278,819,1123,1868,3894,3985,4424,5495,6681,6700,6840,7830,11464,14247,15114,17195,17350,18227 1,9,9,5,3,6,9,10,8,1,4,5,0,5,6,0,6,4
18656 1 1429,1845,7327,8179,8209,9538,9696,11401,12055,13373,13598,16505,17611,18624,18807 2,10,4,7,6,10,10,1,10,8,5,7,4,2,5
18657 0 6333,6635,10587,11214,11254,14812,15060,17433,18746 0,7,1,6,9,8,10,5,1
18658 0 1896,2716,4704,4804,6216,7719,8899,13889,16128,16689,18772 9,5,7,4,2,8,4,8,7,2,7
18659 0 278,423,1045,3459,3503,4553,4667,6406,6553,6759,10152,10168,12600,12856,14015,15579,15895,17579,19271,19438 1,8,8,8,9,1,6,2,9,4,2,0,1,3,10,7,7,8,9,8
18660 0 1585,5874,11044 3,10,5
18661 1 10028 0
18662 1 2613,2896,3326,4751,4831,4991,6445,6695,7635,7895,9117,11862,13034,13392,14353,16650,18232,19598,19682 10,4,8,7,3,8,7,7,7,5,2,9,5,10,7,10,2,6,9
18663 0 3977,4107,7507,7632,8336,8803,8829,10550,11430,13413,13622,16484,17860,18871,19062,19394,19838 3,4,3,9,9,10,5,2,9,7,9,10,3,0,3,6,2
18664 1 426,8210,11773,16536 9,3,8,4
18665 1 4057,6122,6788,9037,9812,10295,10612,13083,16980,17959 8,3,2,10,9,2,9,0,5,7
18666 0 104,4667,5322,8394,10103,11126,11458,11819,13878,13958,14361,14487,15392,16244,16288,19129 5,6,2,4,7,3,8,1,3,10,2,4,8,5,7,10
18667 1 2128,2381,3783,7676,9249,10152,11654 0,1,2,10,3,2,3
18668 0 599,2099,4029,5184,5603,5789,6301,7301,7474,9116,10453,13580,14697,15223,17392,19178,19332,19962 0,2,1,5,8,3,2,5,4,4,7,6,3,8,7,5,8,4
18669 1 280,3706,6375,8543,11114,17774,17887 3,5,7,5,9,8,0
18670 1 4061,4418,5537,5862,6194,7849,10023,10448,11190,11676,13251,13267,14481,15140,17425,19335 5,6,5,2,0,8,0,9,6,6,0,4,8,10,10,2
18671 0 961,1263,8323,13964,19220,19567 1,0,7,5,10,3
18672 0 384,2853,3027,3742,3848,5733,8053,8741,11721,12504,14797 1,0,4,2,5,3,0,7,8,2,10
18673 1 656,3098,4156,5864,9121,9642,10736,12390,12970,14125,19362 2,2,7,4,6,3,1,4,9,0,4
18674 1 1112,1163,1820,2808,3039,5580,7277,7755,8828,10221,11137,11370,13827,14520,15446,16081,17070,17469,18258,19559 5,2,4,0,9,1,2,3,0,0,0,6,0,5,7,6,6,5,10,1
18675 0 582,881,5126,6698,7478,8815,13133,13357,16983,17884 3,1,4,3,2,6,10,0,6,8
18676 0 3758,5383,13611 2,5,4
18677 0 306,5692,7274,8576,8787,10949,11940,12763,14271,15841,19068,19121 10,0,4,4,9,1,0,4,6,1,7,6
18678 1 7044,7362,9920,11652,19927 7,3,10,1,7
18679 0 1141,2066,2074,2514,3273,5016,8376,8772,13696,13965,14644,15101,19733 9,4,5,1,1,4,2,9,1,9,7,10,7
18680 1 1025,2873,18268,19791 4,6,6,10
18681 0 420,831,1863,5837,7901,9915,10635,11674,17994,18943,19020 7,9,4,7,7,9,2,0,2,6,2
18682 0 524,2069,4585,6185,8048,8605,10840,11429,13227,19342,19521 5,2,2,6,8,0,3,2,9,4,8
18683 1 5014,5030,8717,11110,11626,13466,15480,19212,19217,19226,19531 1,4,3,0,9,5,10,5,10,9,4
18684 0 2496,5812,8225,10061,10520,11105,15049,16891,16969,19226 0,9,2,1,0,0,8,4,4,9
18685 0 9197,9408,12165 1,1,5
18686 1 1276,2215,2945,3198,5546,5589,5939,7142,10775,10972,12251,14750,15036,17011,17918 5,10,5,0,7,9,10,1,10,7,0,7,10,2,1
18687 1 636,1521,2578,9502,10088,16151,16658,17791,18090,19146 0,4,8,6,5,6,1,10,10,3
18688 0 5297,18104 6,2
18689 0 11234,16763 5,6
18690 1 8793 4
18691 1 6334,6755,10298,11479,14991 4,8,2,6,8
18692 1 1344,18544 1,10
18693 1 4392,8435,9586,12119,12201,12734,14312,14861,16219,17292,18160 10,5,10,9,4,0,1,9,7,4,0
18694 0 87,1951,9597,10806,12195,13496,15481,16079,16859 7,6,6,10,3,5,4,5,2
18695 1 794,909,3265,3783,5140,5795,6728,9031,9842,11246,12377,13937,14967,15006,17028,17422,18079,19036 10,2,2,2,2,3,10,4,7,0,3,10,0,4,5,4,8,3
18696 0 1292,1387,1510,2317,2714,4543,5031,5419,7131,9851,10163,12750,13162,17046,17811,19792 8,0,3,2,0,6,8,8,4,1,6,10,0,0,2,8
18697 0 248,7143,14790 3,7,2
18698 0 29,84,3902,4139,4464,4951,6874,7154,7494,10212,10550,13141,13487,14103,15256,16780,17131,17746,18532 4,10,4,6,6,10,4,2,4,7,2,3,2,2,1,5,7,2,7
18699 1 9351,13415,13463 2,9,3
18700 0 6,7009,10691,14770,14869,19036 5,1,6,2,7,3
18701 1 1459,2083,2212,3266,6244,6302,6438,11160,11667,14704,15153,15382,18466 9,8,10,9,4,1,4,3,3,4,2,10,3
18702 1 3202,7739 9,4
18703 1 749,2409,3515,6983,7683,8701,9337,9427,9560,11182,11998,15579,16323,16345,18118,18604 7,5,3,8,7,6,5,10,1,9,7,7,6,1,5,1
18704 1 4269,9436,10859,12087,14897,18626 5,1,0,0,7,7
18705 1 32,1639,2956,9951,10064,10847,12129,12357,12661,12859,13018,13912,14328,14466,14905,16888,18552 6,2,5,0,5,4,10,5,8,2,0,0,5,10,4,8,0
18706 0 5996,6036,6752,6987,9055,11899,14154,14410,15356,15492,15812,16029 5,8,0,0,6,7,0,8,8,5,3,10
18707 0 511,1857,3044,3627,8956,10783,11622,11718,15376,15798,17253,17356,19186 5,6,1,7,10,8,1,8,1,6,5,8,5
18708 1 6011,6235,11989,12195,15282,15424,15714,17100 10,7,5,3,2,6,5,0
18709 1 1020,2342,2370,2818,3869,4481,7055,9885,10163,10840,12024,13277,14527,15077,17276,18084,18972,19341,19890 7,2,1,3,0,8,10,2,6,3,3,3,9,1,3,0,2,0,1
18710 0 13111,17835 8,3
18711 1 11739 7
18712 0 1478,3552,4253,9363,10144,14029 0,9,9,7,3,2
18713 0 1651,6592,6654,7504,11652,15093,16895,17728,18865 1,1,8,1,1,0,0,5,4
